date,spx_price,spx_vol,vix,cor1m
2019-08-22,2922.95,430434567.0,16.68,40.21
2019-08-21,2924.43,399340157.0,15.8,39.44
2019-08-20,2900.51,451459948.0,17.5,44.21
2019-08-19,2923.65,497584853.0,16.88,38.77
2019-08-16,2888.68,591597576.0,18.47,43.39
2019-08-15,2847.6,585071376.0,21.18,51.36
2019-08-14,2840.6,692631694.0,22.1,51.62
2019-08-13,2926.32,563420961.0,17.52,42.28
2019-08-12,2883.75,399101617.0,21.09,46.3
2019-08-09,2918.65,500491414.0,17.97,37.29
2019-08-08,2938.09,653657391.0,16.91,35.65
2019-08-07,2883.98,633122957.0,19.49,38.75
2019-08-06,2881.77,588942375.0,20.17,44.01
2019-08-05,2844.74,766359274.0,24.59,48.48
2019-08-02,2932.05,580375737.0,17.61,39.72
2019-08-01,2953.56,675595461.0,17.87,42.4
2019-07-31,2980.38,818335560.0,16.12,35.56
2019-07-30,3013.18,445105355.0,13.94,29.34
2019-07-29,3020.97,439791578.0,12.83,22.48
2019-07-26,3025.86,467251910.0,12.16,21.66
2019-07-25,3003.67,535005428.0,12.74,22.1
2019-07-24,3019.56,511237434.0,12.07,17.89
2019-07-23,3005.47,442632985.0,12.61,18.91
2019-07-22,2985.03,454754463.0,13.53,20.75
2019-07-19,2976.61,542235630.0,14.45,23.01
2019-07-18,2995.11,462670449.0,13.53,20.68
2019-07-17,2984.42,450359991.0,13.97,20.29
2019-07-16,3004.04,429795268.0,12.86,17.61
2019-07-15,3014.3,443283504.0,12.68,17.22
2019-07-12,3013.77,422619276.0,12.39,16.38
2019-07-11,2999.91,433609504.0,12.93,19.31
2019-07-10,2993.07,428395107.0,13.03,20.07
2019-07-09,2979.63,430659676.0,14.09,23.06
2019-07-08,2975.95,439398597.0,13.96,21.83
2019-07-05,2990.41,357588829.0,13.28,19.48
2019-07-03,2995.82,326856578.0,12.57,19.44
2019-07-02,2973.01,434838341.0,12.93,21.36
2019-07-01,2964.33,527362600.0,14.06,23.62
2019-06-28,2941.76,1133181867.0,15.08,25.29
2019-06-27,2924.92,441949422.0,15.82,28.56
2019-06-26,2913.78,553477142.0,16.21,30.91
2019-06-25,2917.38,545010696.0,16.28,31.77
2019-06-24,2945.35,499305728.0,15.26,30.56
2019-06-21,2950.46,1423703583.0,15.4,32.72
2019-06-20,2954.18,576775899.0,14.75,30.32
2019-06-19,2926.46,527372080.0,14.33,30.06
2019-06-18,2917.75,514367010.0,15.15,34.49
2019-06-17,2889.67,426463784.0,15.35,35.18
2019-06-14,2886.98,433947868.0,15.28,35.89
2019-06-13,2891.64,438698518.0,15.82,37.72
2019-06-12,2879.84,410704592.0,15.91,37.65
2019-06-11,2885.72,579421044.0,15.99,38.3
2019-06-10,2886.73,484195735.0,15.94,36.64
2019-06-07,2873.34,483825470.0,16.3,37.72
2019-06-06,2843.49,539033231.0,15.93,37.57
2019-06-05,2826.15,544464440.0,16.09,37.33
2019-06-04,2803.27,597988580.0,16.97,42.77
2019-06-03,2744.45,679951656.0,18.86,45.68
2019-05-31,2752.06,591092195.0,18.71,48.54
2019-05-30,2788.86,411329242.0,17.3,45.15
2019-05-29,2783.02,539210768.0,17.9,45.07
2019-05-28,2802.39,947941654.0,17.5,46.41
2019-05-24,2826.06,399877052.0,15.85,40.93
2019-05-23,2822.24,577204331.0,16.92,40.1
2019-05-22,2856.27,432635196.0,14.75,36.8
2019-05-21,2864.36,475932198.0,14.95,37.33
2019-05-20,2840.23,510201802.0,16.31,39.67
2019-05-17,2859.53,566146621.0,15.96,39.4
2019-05-16,2876.32,502289680.0,15.29,41.64
2019-05-15,2850.96,486172172.0,16.44,45.15
2019-05-14,2834.41,522835289.0,18.06,47.62
2019-05-13,2811.87,638798515.0,20.55,48.01
2019-05-10,2881.4,529803868.0,16.04,39.57
2019-05-09,2870.72,544559863.0,19.1,48.45
2019-05-08,2879.42,525766104.0,19.4,50.2
2019-05-07,2884.05,632872756.0,19.32,48.36
2019-05-06,2932.47,499639973.0,15.44,32.56
2019-05-03,2945.64,499665800.0,12.87,25.58
2019-05-02,2917.52,532680924.0,14.42,31.14
2019-05-01,2923.73,566350765.0,14.8,32.37
2019-04-30,2945.83,676027330.0,13.12,23.32
2019-04-29,2943.03,477408598.0,13.11,20.59
2019-04-26,2939.88,541398134.0,12.73,18.99
2019-04-25,2926.17,538125643.0,13.25,19.32
2019-04-24,2927.25,526905767.0,13.14,17.24
2019-04-23,2933.68,536917942.0,12.28,15.29
2019-04-22,2907.97,448890622.0,12.42,15.79
2019-04-18,2905.03,608523857.0,12.09,15.79
2019-04-17,2900.45,587760797.0,12.6,16.05
2019-04-16,2907.06,495695074.0,12.18,15.0
2019-04-15,2905.58,457842508.0,12.32,13.87
2019-04-12,2907.41,505162651.0,12.01,13.41
2019-04-11,2888.32,415962882.0,13.02,15.56
2019-04-10,2888.21,401127827.0,13.3,16.75
2019-04-09,2878.2,448236943.0,14.28,19.41
2019-04-08,2895.77,468429129.0,13.18,15.79
2019-04-05,2892.74,472262239.0,12.82,15.22
2019-04-04,2879.39,444465997.0,13.58,18.54
2019-04-03,2873.4,597904878.0,13.74,19.73
2019-04-02,2867.24,473309122.0,13.36,18.56
2019-04-01,2867.19,528797169.0,13.4,19.84
2019-03-29,2834.4,670334840.0,13.71,22.78
2019-03-28,2815.44,453489392.0,14.43,26.98
2019-03-27,2805.37,514309265.0,15.15,30.63
2019-03-26,2818.46,530159646.0,14.68,29.36
2019-03-25,2798.36,503990217.0,16.33,33.51
2019-03-22,2800.71,662539137.0,16.48,36.83
2019-03-21,2854.88,611734555.0,13.63,28.49
2019-03-20,2824.23,624364081.0,13.91,30.02
2019-03-19,2832.57,682995030.0,13.56,31.12
2019-03-18,2832.94,608985247.0,13.1,29.53
2019-03-15,2822.48,1843388633.0,12.88,28.25
2019-03-14,2808.48,611507204.0,13.5,30.54
2019-03-13,2810.92,617202593.0,13.41,30.06
2019-03-12,2791.52,545868619.0,13.77,30.4
2019-03-11,2783.3,540516585.0,14.33,31.9
2019-03-08,2743.07,530754897.0,16.05,36.27
2019-03-07,2748.93,597309611.0,16.59,40.04
2019-03-06,2771.45,528877584.0,15.74,36.51
2019-03-05,2789.65,576038060.0,14.74,32.09
2019-03-04,2792.81,614371859.0,14.63,29.88
2019-03-01,2803.69,592428627.0,13.57,26.78
2019-02-28,2784.49,773425454.0,14.78,34.44
2019-02-27,2792.38,508288881.0,14.7,34.1
2019-02-26,2793.9,551675763.0,15.17,35.11
2019-02-25,2796.11,580394860.0,14.85,32.14
2019-02-22,2792.67,537341713.0,13.51,28.39
2019-02-21,2774.88,508676967.0,14.46,31.95
2019-02-20,2784.7,566166669.0,14.02,31.77
2019-02-19,2779.76,525966991.0,14.88,33.75
2019-02-15,2775.6,693907421.0,14.91,30.64
2019-02-14,2745.73,527102540.0,16.22,36.31
2019-02-13,2753.03,535815800.0,15.65,35.22
2019-02-12,2744.73,597474153.0,15.43,33.65
2019-02-11,2709.8,531360727.0,15.97,33.54
2019-02-08,2707.88,557587800.0,15.72,31.42
2019-02-07,2706.05,625969945.0,16.37,34.7
2019-02-06,2731.61,535718912.0,15.38,34.47
2019-02-05,2737.7,581522355.0,15.57,35.66
2019-02-04,2724.87,541958874.0,15.73,31.34
2019-02-01,2706.53,642280876.0,16.14,31.15
2019-01-31,2704.1,1024765207.0,16.57,28.77
2019-01-30,2681.05,616716233.0,17.66,30.62
2019-01-29,2640.0,519764046.0,19.13,32.57
2019-01-28,2643.85,580761672.0,18.87,31.23
2019-01-25,2664.76,639278903.0,17.42,27.99
2019-01-24,2642.33,627699787.0,18.89,27.72
2019-01-23,2638.7,574077880.0,19.52,32.81
2019-01-22,2632.9,737565240.0,20.8,33.6
2019-01-18,2670.71,784726681.0,17.8,27.2
2019-01-17,2635.96,625677718.0,18.06,24.94
2019-01-16,2616.1,608247678.0,19.04,26.95
2019-01-15,2610.3,597494178.0,18.6,26.8
2019-01-14,2582.61,601100760.0,19.07,26.98
2019-01-11,2596.26,543311944.0,18.19,25.45
2019-01-10,2596.64,625406371.0,19.5,27.87
2019-01-09,2584.96,629452157.0,19.98,28.74
2019-01-08,2574.41,662516953.0,20.47,28.9
2019-01-07,2549.69,692225816.0,21.4,29.81
2019-01-04,2531.94,774811375.0,21.38,30.55
2019-01-03,2447.89,762962293.0,25.45,36.64
2019-01-02,2510.03,637584225.0,23.22,33.32
2018-12-31,2506.85,627380977.0,25.42,41.21
2018-12-28,2485.74,600118855.0,28.34,44.75
2018-12-27,2488.83,754927749.0,29.96,47.41
2018-12-26,2467.7,785822352.0,30.41,46.19
2018-12-24,2351.1,492144152.0,36.07,52.78
2018-12-21,2416.62,2284643404.0,30.11,45.5
2018-12-20,2467.42,1047090893.0,28.38,45.8
2018-12-19,2506.96,932514446.0,25.58,42.48
2018-12-18,2546.16,763897033.0,25.58,45.35
2018-12-17,2545.94,819097979.0,24.52,42.73
2018-12-14,2599.95,705439559.0,21.63,39.69
2018-12-13,2650.54,620983881.0,20.65,42.32
2018-12-12,2651.07,671626902.0,21.46,45.37
2018-12-11,2636.78,600208705.0,21.76,43.87
2018-12-10,2637.72,684878106.0,22.64,43.43
2018-12-07,2633.08,733845511.0,23.23,46.32
2018-12-06,2695.95,915372571.0,21.19,43.71
2018-12-04,2700.06,851039439.0,20.74,47.33
2018-12-03,2790.37,744605200.0,16.44,39.14
2018-11-30,2760.17,1126155208.0,18.07,41.9
2018-11-29,2737.76,523646403.0,18.79,43.78
2018-11-28,2743.79,666839589.0,18.49,42.49
2018-11-27,2682.17,550959355.0,19.02,41.26
2018-11-26,2673.45,608988820.0,18.9,37.85
2018-11-23,2632.56,291401125.0,21.52,41.17
2018-11-21,2649.93,552735153.0,20.8,40.91
2018-11-20,2641.89,760763750.0,22.48,40.53
2018-11-19,2690.73,688894394.0,20.1,39.36
2018-11-16,2736.27,838188083.0,18.14,36.5
2018-11-15,2730.2,695330012.0,19.98,38.22
2018-11-14,2701.58,704285465.0,21.25,39.05
2018-11-13,2722.18,610281337.0,20.02,38.25
2018-11-12,2726.22,630070307.0,20.45,38.13
2018-11-09,2781.01,659956477.0,17.36,31.87
2018-11-08,2806.83,571440204.0,16.72,33.52
2018-11-07,2813.89,614189081.0,16.36,33.62
2018-11-06,2755.45,549022195.0,19.91,39.41
2018-11-05,2738.31,599359660.0,19.96,36.72
2018-11-02,2723.06,742531163.0,19.51,36.35
2018-11-01,2740.37,700345393.0,19.34,32.72
2018-10-31,2711.74,910799476.0,21.23,37.44
2018-10-30,2682.63,888192193.0,23.35,37.05
2018-10-29,2641.25,778263648.0,24.7,36.74
2018-10-26,2658.69,870121014.0,24.16,41.93
2018-10-25,2705.57,767958462.0,24.22,35.75
2018-10-24,2656.1,815395463.0,25.23,38.2
2018-10-23,2740.69,695059367.0,20.71,31.66
2018-10-22,2755.88,552132465.0,19.64,29.66
2018-10-19,2767.78,710204239.0,19.89,28.89
2018-10-18,2768.78,584156031.0,20.06,27.48
2018-10-17,2809.21,559161877.0,17.4,23.41
2018-10-16,2809.92,545449049.0,17.62,23.49
2018-10-15,2750.79,554540805.0,21.3,28.25
2018-10-12,2767.13,726620973.0,21.31,28.14
2018-10-11,2728.37,885777014.0,24.98,35.67
2018-10-10,2785.68,777965581.0,22.96,29.08
2018-10-09,2880.34,534942622.0,15.95,18.66
2018-10-08,2884.43,546183422.0,15.69,17.69
2018-10-05,2885.57,564482798.0,14.82,14.86
2018-10-04,2901.61,537540104.0,14.22,12.34
2018-10-03,2925.51,557311899.0,11.61,9.56
2018-10-02,2923.43,536960154.0,12.05,9.94
2018-10-01,2924.59,543444751.0,12.0,10.55
2018-09-28,2913.98,651863125.0,12.12,11.5
2018-09-27,2914.0,496255888.0,12.41,11.97
2018-09-26,2905.97,572437760.0,12.89,14.52
2018-09-25,2915.56,559592014.0,12.42,14.19
2018-09-24,2919.37,578856027.0,12.2,13.73
2018-09-21,2929.67,1951071826.0,11.68,13.44
2018-09-20,2930.75,556556350.0,11.8,14.44
2018-09-19,2907.95,511855979.0,11.75,13.82
2018-09-18,2904.31,491829918.0,12.79,15.7
2018-09-17,2888.8,491583103.0,13.68,16.0
2018-09-14,2904.98,474830043.0,12.07,13.65
2018-09-13,2904.18,534354319.0,12.37,14.17
2018-09-12,2888.92,526533847.0,13.14,15.8
2018-09-11,2887.89,475957241.0,13.22,16.8
2018-09-10,2877.13,488437300.0,14.16,19.08
2018-09-07,2871.68,519383132.0,14.88,20.92
2018-09-06,2878.05,531748072.0,14.65,20.69
2018-09-05,2888.6,611398534.0,13.91,19.15
2018-09-04,2896.72,521852577.0,13.16,20.11
2018-08-31,2901.52,582307208.0,12.86,19.75
2018-08-30,2901.13,413676220.0,13.53,23.74
2018-08-29,2914.04,443529402.0,12.25,21.8
2018-08-28,2897.52,440029290.0,12.5,23.12
2018-08-27,2896.74,529573896.0,12.16,21.45
2018-08-24,2874.69,425807430.0,11.99,21.26
2018-08-23,2856.98,422539624.0,12.41,23.26
2018-08-22,2861.82,367247470.0,12.25,22.02
2018-08-21,2862.96,482188632.0,12.86,22.34
2018-08-20,2857.05,418866315.0,12.49,21.01
2018-08-17,2850.13,532721403.0,12.64,20.69
2018-08-16,2840.69,481917530.0,13.45,23.97
2018-08-15,2818.37,527499036.0,14.64,27.16
2018-08-14,2839.96,428267004.0,13.31,24.33
2018-08-13,2821.93,465078647.0,14.78,27.53
2018-08-10,2833.28,486996445.0,13.16,23.07
2018-08-09,2853.58,404265134.0,11.27,19.62
2018-08-08,2857.7,391622417.0,10.85,17.66
2018-08-07,2858.45,455622223.0,10.93,17.2
2018-08-06,2850.4,445464088.0,11.27,17.37
2018-08-03,2840.35,472003466.0,11.64,16.5
2018-08-02,2827.22,508759615.0,12.19,17.76
2018-08-01,2813.36,553483656.0,13.15,19.07
2018-07-31,2816.29,722981432.0,12.83,16.5
2018-07-30,2802.6,533145063.0,14.26,20.0
2018-07-27,2818.82,552498969.0,13.03,17.47
2018-07-26,2837.44,633260051.0,12.14,14.24
2018-07-25,2846.07,574458891.0,12.29,14.44
2018-07-24,2820.4,525043921.0,12.41,14.83
2018-07-23,2806.98,464098605.0,12.62,13.18
2018-07-20,2801.83,594490837.0,12.86,13.18
2018-07-19,2804.49,507386674.0,12.87,11.87
2018-07-18,2815.62,484911980.0,12.1,10.05
2018-07-17,2809.55,479778207.0,12.06,10.46
2018-07-16,2798.43,498361704.0,12.83,11.26
2018-07-13,2801.31,455567199.0,12.18,10.83
2018-07-12,2798.29,495510739.0,12.58,11.44
2018-07-11,2774.02,465278684.0,13.63,13.63
2018-07-10,2793.84,454090893.0,12.64,11.75
2018-07-09,2784.17,486476601.0,12.69,11.5
2018-07-06,2759.82,464756530.0,13.37,13.26
2018-07-05,2736.61,516237825.0,14.97,16.48
2018-07-03,2713.22,336033497.0,16.14,20.38
2018-07-02,2726.71,499463623.0,15.6,18.4
2018-06-29,2718.37,685339788.0,16.09,19.71
2018-06-28,2716.31,539355304.0,16.85,22.2
2018-06-27,2699.63,588772325.0,17.91,25.67
2018-06-26,2723.06,586084338.0,15.92,22.1
2018-06-25,2717.07,662570301.0,17.33,23.19
2018-06-22,2754.88,1089844942.0,13.77,17.75
2018-06-21,2749.76,544044909.0,14.64,20.62
2018-06-20,2767.32,549065443.0,12.79,17.98
2018-06-19,2762.59,644709135.0,13.35,19.88
2018-06-18,2773.75,577861779.0,12.31,18.06
2018-06-15,2779.66,1643960032.0,11.98,18.44
2018-06-14,2782.49,637381752.0,12.12,18.91
2018-06-13,2775.63,665465872.0,12.94,21.99
2018-06-12,2786.85,543375429.0,12.34,20.01
2018-06-11,2782.0,510492020.0,12.35,20.15
2018-06-08,2779.03,511059826.0,12.18,19.77
2018-06-07,2770.37,555821062.0,12.13,19.35
2018-06-06,2772.35,595241297.0,11.64,18.48
2018-06-05,2748.8,548168879.0,12.4,22.44
2018-06-04,2746.87,530474873.0,12.74,22.88
2018-06-01,2734.62,530951969.0,13.46,26.13
2018-05-31,2705.27,1013818538.0,15.43,29.51
2018-05-30,2724.01,536948168.0,14.94,28.39
2018-05-29,2689.86,638176489.0,17.02,34.6
2018-05-25,2721.33,445367188.0,13.22,24.36
2018-05-24,2727.76,516422428.0,12.53,22.81
2018-05-23,2733.29,544285247.0,12.58,23.87
2018-05-22,2724.44,503365316.0,13.22,27.77
2018-05-21,2733.01,475744489.0,13.08,26.46
2018-05-18,2712.97,574145236.0,13.42,26.86
2018-05-17,2720.13,459139071.0,13.43,26.65
2018-05-16,2722.46,488057147.0,13.42,27.43
2018-05-15,2711.45,549760430.0,14.63,29.22
2018-05-14,2730.13,506100042.0,12.93,25.56
2018-05-11,2727.72,501534717.0,12.65,23.23
2018-05-10,2723.07,480887389.0,13.23,23.73
2018-05-09,2697.79,539050531.0,13.42,26.51
2018-05-08,2671.92,572252093.0,14.71,30.88
2018-05-07,2672.63,503527729.0,14.75,31.15
2018-05-04,2663.42,507718299.0,14.77,31.16
2018-05-03,2629.73,599374734.0,15.9,36.42
2018-05-02,2635.67,609574830.0,15.97,35.04
2018-05-01,2654.8,557716845.0,15.49,30.08
2018-04-30,2648.05,694642615.0,15.93,30.84
2018-04-27,2669.91,519061816.0,15.41,29.36
2018-04-26,2666.94,628367336.0,16.24,27.52
2018-04-25,2639.4,558914899.0,17.84,30.29
2018-04-24,2634.56,626587531.0,18.02,28.29
2018-04-23,2670.29,516444628.0,16.34,22.97
2018-04-20,2670.14,705811880.0,16.88,21.75
2018-04-19,2693.13,529131090.0,15.96,19.62
2018-04-18,2708.64,493300875.0,15.6,19.38
2018-04-17,2706.39,496520330.0,15.25,20.29
2018-04-16,2677.84,510374993.0,16.56,21.82
2018-04-13,2656.3,489340304.0,17.41,24.63
2018-04-12,2663.99,514725665.0,18.49,27.82
2018-04-11,2642.19,472679683.0,20.24,31.05
2018-04-10,2656.87,596218835.0,20.47,31.54
2018-04-09,2613.16,564683211.0,21.77,33.77
2018-04-06,2604.47,636953451.0,21.49,29.68
2018-04-05,2662.84,530434807.0,18.94,27.61
2018-04-04,2644.69,624103718.0,20.06,30.17
2018-04-03,2614.45,631017022.0,21.1,31.82
2018-04-02,2581.88,713793279.0,23.62,33.77
2018-03-29,2640.87,746031727.0,19.97,30.77
2018-03-28,2605.0,683146279.0,22.87,32.73
2018-03-27,2612.62,686582458.0,22.5,34.39
2018-03-26,2658.55,674796157.0,21.03,34.54
2018-03-23,2588.26,710385987.0,24.87,42.7
2018-03-22,2643.69,684188520.0,23.34,40.46
2018-03-21,2711.93,539818653.0,17.86,32.01
2018-03-20,2716.94,569771369.0,18.2,33.47
2018-03-19,2712.92,634327100.0,19.02,32.61
2018-03-16,2752.01,1678756348.0,15.8,25.56
2018-03-15,2747.33,517766594.0,16.59,28.04
2018-03-14,2749.48,587912168.0,17.23,30.71
2018-03-13,2765.31,604760693.0,16.35,29.13
2018-03-12,2783.02,586466807.0,15.78,29.04
2018-03-09,2786.57,580604683.0,14.64,26.9
2018-03-08,2738.97,525022539.0,16.54,31.89
2018-03-07,2726.8,569775603.0,17.76,32.17
2018-03-06,2728.12,559826288.0,18.36,35.01
2018-03-05,2720.94,619738249.0,18.73,33.96
2018-03-02,2691.25,646045363.0,19.59,33.23
2018-03-01,2677.67,737841559.0,22.47,37.52
2018-02-28,2713.83,750778938.0,19.85,36.8
2018-02-27,2744.28,621882473.0,18.59,37.46
2018-02-26,2779.6,559643182.0,15.8,32.59
2018-02-23,2747.3,488629032.0,16.49,30.82
2018-02-22,2703.96,539433052.0,18.72,38.35
2018-02-21,2701.33,594961075.0,20.02,40.43
2018-02-20,2716.26,571354595.0,20.6,39.1
2018-02-16,2732.22,669882635.0,19.46,35.48
2018-02-15,2731.2,571606605.0,19.13,37.03
2018-02-14,2698.63,632361833.0,19.26,36.43
2018-02-13,2662.94,538762303.0,24.97,42.73
2018-02-12,2656.0,757736610.0,25.61,42.02
2018-02-09,2619.55,986284498.0,29.06,43.31
2018-02-08,2581.0,880613303.0,33.46,68.61
2018-02-07,2681.66,766057155.0,27.73,39.52
2018-02-06,2695.14,1090149575.0,29.98,57.7
2018-02-05,2648.94,1000762674.0,37.32,82.94
2018-02-02,2762.13,712514990.0,17.31,32.3
2018-02-01,2821.98,623001943.0,13.47,19.87
2018-01-31,2823.81,815230626.0,13.54,16.48
2018-01-30,2822.43,600917657.0,14.79,17.22
2018-01-29,2853.53,544693438.0,13.84,14.39
2018-01-26,2872.87,569404080.0,11.08,11.83
2018-01-25,2839.25,553948713.0,11.58,12.47
2018-01-24,2837.54,609308021.0,11.47,13.2
2018-01-23,2839.13,545995332.0,11.1,11.78
2018-01-22,2832.97,603357913.0,11.03,11.95
2018-01-19,2810.3,753914917.0,11.27,11.64
2018-01-18,2798.03,592316903.0,12.22,13.17
2018-01-17,2802.56,633506661.0,11.91,12.55
2018-01-16,2776.42,711573769.0,11.66,12.66
2018-01-12,2786.24,583103735.0,10.16,9.78
2018-01-11,2767.56,493747536.0,9.88,9.37
2018-01-10,2748.23,529855594.0,9.82,9.5
2018-01-09,2751.29,509578347.0,10.08,9.72
2018-01-08,2747.71,531091956.0,9.52,7.86
2018-01-05,2743.15,534970186.0,9.22,7.85
2018-01-04,2723.99,561303630.0,9.22,7.44
2018-01-03,2713.06,540193313.0,9.15,6.81
2018-01-02,2695.81,513863980.0,9.77,8.43
2017-12-29,2673.61,460819380.0,11.04,12.64
2017-12-28,2687.54,296034552.0,10.18,12.99
2017-12-27,2682.62,335290455.0,10.47,15.51
2017-12-26,2680.5,310308142.0,10.25,15.34
2017-12-22,2683.34,403668838.0,9.9,15.59
2017-12-21,2684.57,511566214.0,9.62,15.69
2017-12-20,2679.25,521433840.0,9.72,15.82
2017-12-19,2681.47,556473457.0,10.03,16.8
2017-12-18,2690.16,608529175.0,9.53,14.6
2017-12-15,2675.81,1655377044.0,9.42,14.15
2017-12-14,2652.01,529123907.0,10.49,15.77
2017-12-13,2662.85,551154908.0,10.18,16.75
2017-12-12,2664.11,553661426.0,9.92,14.3
2017-12-11,2659.99,510556601.0,9.34,13.79
2017-12-08,2651.5,490109100.0,9.58,14.02
2017-12-07,2636.98,526053637.0,10.16,15.66
2017-12-06,2629.27,531557561.0,11.02,17.39
2017-12-05,2629.57,633406079.0,11.33,16.72
2017-12-04,2639.44,724762684.0,11.68,16.07
2017-12-01,2642.22,670644223.0,11.43,19.66
2017-11-30,2647.58,1041514129.0,11.28,20.74
2017-11-29,2626.07,653621701.0,10.7,17.06
2017-11-28,2627.04,542768349.0,10.03,19.39
2017-11-27,2601.42,481797342.0,9.87,17.04
2017-11-24,2602.42,204379833.0,9.67,15.93
2017-11-22,2597.08,421544127.0,9.88,16.22
2017-11-21,2599.03,505692205.0,9.73,15.78
2017-11-20,2582.14,466385454.0,10.65,18.39
2017-11-17,2578.85,589985854.0,11.43,18.84
2017-11-16,2585.64,498027320.0,11.76,19.97
2017-11-15,2564.62,522600468.0,13.13,25.46
2017-11-14,2578.87,534119191.0,11.59,20.97
2017-11-13,2584.84,509487496.0,11.5,18.97
2017-11-10,2582.3,514540524.0,11.29,16.69
2017-11-09,2584.62,534229752.0,10.5,14.53
2017-11-08,2594.38,509991842.0,9.78,13.08
2017-11-07,2590.64,546661707.0,9.89,13.87
2017-11-06,2591.13,563277225.0,9.4,11.94
2017-11-03,2587.84,522405559.0,9.14,10.89
2017-11-02,2579.85,588411373.0,9.93,11.78
2017-11-01,2579.36,546676247.0,10.2,11.43
2017-10-31,2575.26,625261403.0,10.18,11.11
2017-10-30,2572.83,569441686.0,10.5,11.27
2017-10-27,2581.07,645607673.0,9.8,10.54
2017-10-26,2560.4,563772788.0,11.3,12.92
2017-10-25,2557.15,613367112.0,11.23,14.43
2017-10-24,2569.13,504318897.0,11.16,11.37
2017-10-23,2564.98,515870002.0,11.07,10.62
2017-10-20,2575.21,631304971.0,9.97,8.0
2017-10-19,2562.1,475108277.0,10.05,8.32
2017-10-18,2561.26,426160017.0,10.07,8.16
2017-10-17,2559.36,443986586.0,10.31,7.95
2017-10-16,2557.64,436332851.0,9.91,6.98
2017-10-13,2553.17,498032309.0,9.61,6.89
2017-10-12,2550.93,548844607.0,9.91,7.93
2017-10-11,2555.24,486225592.0,9.85,7.44
2017-10-10,2550.64,429347583.0,10.08,8.31
2017-10-09,2544.73,397803021.0,10.33,8.89
2017-10-06,2549.33,452348269.0,9.65,6.78
2017-10-05,2552.07,454529746.0,9.19,6.73
2017-10-04,2537.74,436084924.0,9.63,7.65
2017-10-03,2534.58,424599458.0,9.51,8.41
2017-10-02,2529.12,471297244.0,9.45,8.23
2017-09-29,2519.36,533211309.0,9.51,8.92
2017-09-28,2510.06,469559342.0,9.55,9.55
2017-09-27,2507.04,522364514.0,9.87,11.02
2017-09-26,2496.84,471032584.0,10.17,11.67
2017-09-25,2496.66,562565153.0,10.21,11.93
2017-09-22,2502.22,452975180.0,9.59,12.56
2017-09-21,2500.6,464068023.0,9.67,14.77
2017-09-20,2508.24,538366609.0,9.78,14.09
2017-09-19,2506.65,501443003.0,10.18,15.59
2017-09-18,2503.87,517577755.0,10.15,14.77
2017-09-15,2500.23,1435549576.0,10.17,14.28
2017-09-14,2495.62,533390847.0,10.44,15.77
2017-09-13,2498.37,492139256.0,10.5,16.24
2017-09-12,2496.48,490923947.0,10.58,15.54
2017-09-11,2488.11,515684185.0,10.73,16.53
2017-09-08,2461.43,501930900.0,12.12,22.31
2017-09-07,2465.1,516386819.0,11.55,20.73
2017-09-06,2465.54,539031428.0,11.63,22.73
2017-09-05,2457.85,554135344.0,12.23,27.58
2017-09-01,2476.55,403108736.0,10.13,18.23
2017-08-31,2471.65,645209393.0,10.59,21.72
2017-08-30,2457.59,411660384.0,11.22,25.63
2017-08-29,2446.3,404549838.0,11.7,29.3
2017-08-28,2444.24,424021671.0,11.32,27.86
2017-08-25,2443.05,424178873.0,11.28,27.79
2017-08-24,2438.97,470044943.0,12.23,32.06
2017-08-23,2444.04,429162732.0,12.25,30.55
2017-08-22,2452.51,429507281.0,11.35,28.08
2017-08-21,2428.37,461494160.0,13.19,37.22
2017-08-18,2425.55,604768337.0,14.26,39.19
2017-08-17,2430.01,522122283.0,15.55,38.13
2017-08-16,2468.11,447838182.0,11.74,25.29
2017-08-15,2464.61,440317340.0,12.04,23.92
2017-08-14,2465.84,460363468.0,12.33,24.23
2017-08-11,2441.32,442234832.0,15.51,34.59
2017-08-10,2438.21,544085467.0,16.04,35.59
2017-08-09,2474.02,462661161.0,11.11,21.22
2017-08-08,2474.92,459725413.0,10.96,19.32
2017-08-07,2480.91,451477354.0,9.93,15.36
2017-08-04,2476.83,497282497.0,10.03,15.18
2017-08-03,2472.16,511922128.0,10.44,16.88
2017-08-02,2477.57,549613480.0,10.28,14.69
2017-08-01,2476.35,520941048.0,10.09,13.78
2017-07-31,2470.3,691834809.0,10.26,15.31
2017-07-28,2472.1,505672250.0,10.29,13.3
2017-07-27,2475.42,654796186.0,10.11,11.94
2017-07-26,2477.83,546161234.0,9.6,10.85
2017-07-25,2477.13,649138657.0,9.43,10.19
2017-07-24,2469.91,586387606.0,9.43,9.82
2017-07-21,2472.54,562308018.0,9.36,9.77
2017-07-20,2473.45,510915149.0,9.58,9.65
2017-07-19,2473.83,466562000.0,9.79,10.16
2017-07-18,2460.61,434709842.0,9.89,9.7
2017-07-17,2459.14,436852378.0,9.82,9.75
2017-07-14,2459.27,439411164.0,9.51,8.91
2017-07-13,2447.83,487474689.0,9.9,9.51
2017-07-12,2443.25,492047443.0,10.3,10.79
2017-07-11,2425.53,463115311.0,10.89,13.25
2017-07-10,2427.43,490786854.0,11.11,13.01
2017-07-07,2425.18,458121628.0,11.19,12.71
2017-07-06,2409.75,554020271.0,12.54,17.79
