Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
17/11/2015,2050.44,,,2053.67,,,2066.69,,,2045.9,,
16/11/2015,2053.19,,,2022.08,,,2053.22,,,2019.39,,
13/11/2015,2023.04,,,2044.64,,,2044.64,,,2022.02,,
12/11/2015,2045.97,,,2072.29,,,2072.29,,,2045.66,,
11/11/2015,2075,,,2083.41,,,2086.94,,,2074.85,,
10/11/2015,2081.72,,,2077.19,,,2083.67,,,2069.91,,
09/11/2015,2078.58,,,2096.56,,,2096.56,,,2068.24,,
06/11/2015,2099.2,,,2098.6,,,2101.91,,,2083.74,,
05/11/2015,2099.93,,,2101.68,,,2108.78,,,2090.41,,
04/11/2015,2102.31,,,2110.6,,,2114.59,,,2096.98,,
03/11/2015,2109.79,,,2102.63,,,2116.48,,,2097.51,,
02/11/2015,2104.05,,,2080.76,,,2106.2,,,2080.76,,
30/10/2015,2079.36,,,2090,,,2094.32,,,2079.34,,
29/10/2015,2089.41,,,2088.35,,,2092.52,,,2082.63,,
28/10/2015,2090.35,,,2066.48,,,2090.35,,,2063.11,,
27/10/2015,2065.89,,,2068.75,,,2070.37,,,2058.84,,
26/10/2015,2071.18,,,2075.08,,,2075.14,,,2066.53,,
23/10/2015,2075.15,,,2058.19,,,2079.74,,,2058.19,,
22/10/2015,2052.51,,,2021.88,,,2055.2,,,2021.88,,
21/10/2015,2018.94,,,2033.47,,,2037.97,,,2017.22,,
20/10/2015,2030.77,,,2033.13,,,2039.12,,,2026.61,,
19/10/2015,2033.66,,,2031.73,,,2034.45,,,2022.31,,
16/10/2015,2033.11,,,2024.37,,,2033.54,,,2020.46,,
15/10/2015,2023.86,,,1996.47,,,2024.15,,,1996.47,,
14/10/2015,1994.24,,,2003.66,,,2009.56,,,1990.73,,
13/10/2015,2003.69,,,2015,,,2022.34,,,2001.78,,
12/10/2015,2017.46,,,2015.65,,,2018.66,,,2010.55,,
09/10/2015,2014.89,,,2013.73,,,2020.13,,,2007.61,,
08/10/2015,2013.43,,,1994.01,,,2016.5,,,1987.53,,
07/10/2015,1995.83,,,1982.34,,,1999.31,,,1976.44,,
06/10/2015,1979.92,,,1986.63,,,1991.62,,,1971.99,,
05/10/2015,1987.05,,,1954.33,,,1989.17,,,1954.33,,
02/10/2015,1951.36,,,1921.77,,,1951.36,,,1893.7,,
01/10/2015,1923.82,,,1919.65,,,1927.21,,,1900.7,,
30/09/2015,1920.03,,,1887.14,,,1920.53,,,1887.14,,
29/09/2015,1884.09,,,1881.9,,,1899.48,,,1871.91,,
28/09/2015,1881.77,,,1929.18,,,1929.18,,,1879.21,,
25/09/2015,1931.34,,,1935.93,,,1952.89,,,1921.5,,
24/09/2015,1932.24,,,1934.81,,,1937.17,,,1908.92,,
23/09/2015,1938.76,,,1943.24,,,1949.52,,,1932.57,,
22/09/2015,1942.74,,,1961.39,,,1961.39,,,1929.22,,
21/09/2015,1966.97,,,1960.84,,,1979.64,,,1955.8,,
18/09/2015,1958.03,,,1989.66,,,1989.66,,,1953.45,,
17/09/2015,1990.2,,,1995.33,,,2020.86,,,1986.73,,
16/09/2015,1995.31,,,1978.02,,,1997.26,,,1977.93,,
15/09/2015,1978.09,,,1955.1,,,1983.19,,,1954.3,,
14/09/2015,1953.03,,,1963.06,,,1963.06,,,1948.27,,
11/09/2015,1961.05,,,1951.45,,,1961.05,,,1939.19,,
10/09/2015,1952.29,,,1941.59,,,1965.29,,,1937.19,,
09/09/2015,1942.04,,,1971.45,,,1988.63,,,1937.88,,
08/09/2015,1969.41,,,1927.3,,,1970.42,,,1927.3,,
04/09/2015,1921.22,,,1947.76,,,1947.76,,,1911.21,,
03/09/2015,1951.13,,,1950.79,,,1975.01,,,1944.72,,
02/09/2015,1948.86,,,1916.52,,,1948.91,,,1916.52,,
01/09/2015,1913.85,,,1970.09,,,1970.09,,,1903.07,,
31/08/2015,1972.18,,,1986.73,,,1986.73,,,1965.98,,
28/08/2015,1988.87,,,1986.06,,,1993.48,,,1975.19,,
27/08/2015,1987.66,,,1942.77,,,1989.6,,,1942.77,,
26/08/2015,1940.51,,,1872.75,,,1943.09,,,1872.75,,
25/08/2015,1867.61,,,1898.08,,,1948.04,,,1867.08,,
24/08/2015,1893.21,,,1965.15,,,1965.15,,,1867.01,,
21/08/2015,1970.89,,,2034.08,,,2034.08,,,1970.89,,
20/08/2015,2035.73,,,2076.61,,,2076.61,,,2035.73,,
19/08/2015,2079.61,,,2095.69,,,2096.17,,,2070.53,,
18/08/2015,2096.92,,,2101.99,,,2103.47,,,2094.14,,
17/08/2015,2102.44,,,2089.7,,,2102.87,,,2079.3,,
14/08/2015,2091.54,,,2083.15,,,2092.45,,,2080.61,,
13/08/2015,2083.39,,,2086.19,,,2092.93,,,2078.26,,
12/08/2015,2086.05,,,2081.1,,,2089.06,,,2052.09,,
11/08/2015,2084.07,,,2102.66,,,2102.66,,,2076.49,,
10/08/2015,2104.18,,,2080.98,,,2105.35,,,2080.98,,
07/08/2015,2077.57,,,2082.61,,,2082.61,,,2067.91,,
06/08/2015,2083.56,,,2100.75,,,2103.32,,,2075.53,,
05/08/2015,2099.84,,,2095.27,,,2112.66,,,2095.27,,
04/08/2015,2093.32,,,2097.68,,,2102.51,,,2088.6,,
03/08/2015,2098.04,,,2104.49,,,2105.7,,,2087.31,,
31/07/2015,2103.84,,,2111.6,,,2114.24,,,2102.07,,
30/07/2015,2108.63,,,2106.78,,,2110.48,,,2094.97,,
29/07/2015,2108.57,,,2094.7,,,2110.6,,,2094.08,,
28/07/2015,2093.25,,,2070.75,,,2095.6,,,2069.09,,
27/07/2015,2067.64,,,2078.19,,,2078.19,,,2063.52,,
24/07/2015,2079.65,,,2102.24,,,2106.01,,,2077.09,,
23/07/2015,2102.15,,,2114.16,,,2116.87,,,2098.63,,
22/07/2015,2114.15,,,2118.21,,,2118.51,,,2110,,
21/07/2015,2119.21,,,2127.55,,,2128.49,,,2115.4,,
20/07/2015,2128.28,,,2126.85,,,2132.82,,,2123.65,,
17/07/2015,2126.64,,,2126.8,,,2128.91,,,2119.88,,
16/07/2015,2124.29,,,2110.55,,,2124.42,,,2110.55,,
15/07/2015,2107.4,,,2109.01,,,2114.14,,,2102.49,,
14/07/2015,2108.95,,,2099.72,,,2111.98,,,2098.18,,
13/07/2015,2099.6,,,2080.03,,,2100.67,,,2080.03,,
10/07/2015,2076.62,,,2052.74,,,2081.31,,,2052.74,,
09/07/2015,2051.31,,,2049.73,,,2074.28,,,2049.73,,
08/07/2015,2046.68,,,2077.66,,,2077.66,,,2044.66,,
07/07/2015,2081.34,,,2069.52,,,2083.74,,,2044.02,,
06/07/2015,2068.76,,,2073.95,,,2078.61,,,2058.4,,
02/07/2015,2076.78,,,2078.03,,,2085.06,,,2071.02,,
01/07/2015,2077.42,,,2067,,,2082.78,,,2067,,
30/06/2015,2063.11,,,2061.19,,,2074.28,,,2056.32,,
29/06/2015,2057.64,,,2098.63,,,2098.63,,,2056.64,,
26/06/2015,2101.49,,,2102.62,,,2108.92,,,2095.38,,
25/06/2015,2102.31,,,2109.96,,,2116.04,,,2101.78,,
24/06/2015,2108.58,,,2123.65,,,2125.1,,,2108.58,,
23/06/2015,2124.2,,,2123.16,,,2128.03,,,2119.89,,
22/06/2015,2122.85,,,2112.5,,,2129.87,,,2112.5,,
19/06/2015,2109.99,,,2121.06,,,2121.64,,,2109.45,,
18/06/2015,2121.24,,,2101.58,,,2126.65,,,2101.58,,
17/06/2015,2100.44,,,2097.4,,,2106.79,,,2088.86,,
16/06/2015,2096.29,,,2084.26,,,2097.4,,,2082.1,,
15/06/2015,2084.43,,,2091.34,,,2091.34,,,2072.49,,
12/06/2015,2094.11,,,2107.43,,,2107.43,,,2091.33,,
11/06/2015,2108.86,,,2106.24,,,2115.02,,,2106.24,,
10/06/2015,2105.2,,,2081.12,,,2108.5,,,2081.12,,
09/06/2015,2080.15,,,2079.07,,,2085.62,,,2072.14,,
08/06/2015,2079.28,,,2092.34,,,2093.01,,,2079.11,,
05/06/2015,2092.83,,,2095.09,,,2100.99,,,2085.67,,
04/06/2015,2095.84,,,2112.35,,,2112.89,,,2093.23,,
03/06/2015,2114.07,,,2110.64,,,2121.92,,,2109.61,,
02/06/2015,2109.6,,,2110.41,,,2117.59,,,2099.14,,
01/06/2015,2111.73,,,2108.64,,,2119.15,,,2102.54,,
29/05/2015,2107.39,,,2120.66,,,2120.66,,,2104.89,,
28/05/2015,2120.79,,,2122.27,,,2122.27,,,2112.86,,
27/05/2015,2123.48,,,2105.13,,,2126.22,,,2105.13,,
26/05/2015,2104.2,,,2125.34,,,2125.34,,,2099.18,,
22/05/2015,2126.06,,,2130.36,,,2132.15,,,2126.06,,
21/05/2015,2130.82,,,2125.55,,,2134.28,,,2122.95,,
20/05/2015,2125.85,,,2127.79,,,2134.72,,,2122.59,,
19/05/2015,2127.83,,,2129.45,,,2133.02,,,2124.5,,
18/05/2015,2129.2,,,2121.3,,,2131.78,,,2120.01,,
15/05/2015,2122.73,,,2122.07,,,2123.89,,,2116.79,,
14/05/2015,2121.1,,,2100.43,,,2121.45,,,2100.43,,
13/05/2015,2098.48,,,2099.62,,,2110.19,,,2096.04,,
12/05/2015,2099.12,,,2102.87,,,2105.06,,,2085.57,,
11/05/2015,2105.33,,,2115.56,,,2117.69,,,2104.58,,
08/05/2015,2116.1,,,2092.13,,,2117.66,,,2092.13,,
07/05/2015,2088,,,2079.96,,,2092.9,,,2074.99,,
06/05/2015,2080.15,,,2091.26,,,2098.42,,,2067.93,,
05/05/2015,2089.46,,,2112.63,,,2115.24,,,2088.46,,
04/05/2015,2114.49,,,2110.23,,,2120.95,,,2110.23,,
01/05/2015,2108.29,,,2087.38,,,2108.41,,,2087.38,,
30/04/2015,2085.51,,,2105.52,,,2105.52,,,2077.59,,
29/04/2015,2106.85,,,2112.49,,,2113.65,,,2097.41,,
28/04/2015,2114.76,,,2108.35,,,2116.09,,,2094.89,,
27/04/2015,2108.92,,,2119.29,,,2125.92,,,2107.04,,
24/04/2015,2117.69,,,2112.8,,,2120.92,,,2112.8,,
23/04/2015,2112.93,,,2107.21,,,2120.49,,,2103.19,,
22/04/2015,2107.96,,,2098.27,,,2109.98,,,2091.05,,
21/04/2015,2097.29,,,2102.82,,,2109.64,,,2094.38,,
20/04/2015,2100.4,,,2084.11,,,2103.94,,,2084.11,,
17/04/2015,2081.18,,,2102.58,,,2102.58,,,2072.37,,
16/04/2015,2104.99,,,2105.96,,,2111.3,,,2100.02,,
15/04/2015,2106.63,,,2097.82,,,2111.91,,,2097.82,,
14/04/2015,2095.84,,,2092.28,,,2098.62,,,2083.24,,
13/04/2015,2092.43,,,2102.03,,,2107.65,,,2092.33,,
10/04/2015,2102.06,,,2091.51,,,2102.61,,,2091.51,,
09/04/2015,2091.18,,,2081.29,,,2093.31,,,2074.29,,
08/04/2015,2081.9,,,2076.94,,,2086.69,,,2073.3,,
07/04/2015,2076.33,,,2080.79,,,2089.81,,,2076.1,,
06/04/2015,2080.62,,,2064.87,,,2086.99,,,2056.52,,
02/04/2015,2066.96,,,2060.03,,,2072.17,,,2057.32,,
01/04/2015,2059.69,,,2067.63,,,2067.63,,,2048.38,,
31/03/2015,2067.89,,,2084.05,,,2084.05,,,2067.04,,
30/03/2015,2086.24,,,2064.11,,,2088.97,,,2064.11,,
27/03/2015,2061.02,,,2055.78,,,2062.83,,,2052.96,,
26/03/2015,2056.15,,,2059.94,,,2067.15,,,2045.5,,
25/03/2015,2061.05,,,2093.1,,,2097.43,,,2061.05,,
24/03/2015,2091.5,,,2103.94,,,2107.63,,,2091.5,,
23/03/2015,2104.42,,,2107.99,,,2114.86,,,2104.42,,
20/03/2015,2108.1,,,2090.32,,,2113.92,,,2090.32,,
19/03/2015,2089.27,,,2098.69,,,2098.69,,,2085.56,,
18/03/2015,2099.5,,,2072.84,,,2106.85,,,2061.23,,
17/03/2015,2074.28,,,2080.59,,,2080.59,,,2065.08,,
16/03/2015,2081.19,,,2055.35,,,2081.41,,,2055.35,,
13/03/2015,2053.4,,,2064.56,,,2064.56,,,2041.17,,
12/03/2015,2065.95,,,2041.1,,,2066.41,,,2041.1,,
11/03/2015,2040.24,,,2044.69,,,2050.08,,,2039.69,,
10/03/2015,2044.16,,,2076.14,,,2076.14,,,2044.16,,
09/03/2015,2079.43,,,2072.25,,,2083.49,,,2072.21,,
06/03/2015,2071.26,,,2100.91,,,2100.91,,,2067.27,,
05/03/2015,2101.04,,,2098.54,,,2104.25,,,2095.22,,
04/03/2015,2098.53,,,2107.72,,,2107.72,,,2087.62,,
03/03/2015,2107.78,,,2115.76,,,2115.76,,,2098.26,,
02/03/2015,2117.39,,,2105.23,,,2117.52,,,2104.5,,
27/02/2015,2104.5,,,2110.88,,,2112.74,,,2103.75,,
26/02/2015,2110.74,,,2113.91,,,2113.91,,,2103.76,,
25/02/2015,2113.86,,,2115.3,,,2119.59,,,2109.89,,
24/02/2015,2115.48,,,2109.1,,,2117.94,,,2105.87,,
23/02/2015,2109.66,,,2109.83,,,2110.05,,,2103,,
20/02/2015,2110.3,,,2097.65,,,2110.61,,,2085.44,,
19/02/2015,2097.45,,,2099.25,,,2102.13,,,2090.79,,
18/02/2015,2099.68,,,2099.16,,,2100.23,,,2092.15,,
17/02/2015,2100.34,,,2096.47,,,2101.3,,,2089.8,,
13/02/2015,2096.99,,,2088.78,,,2097.03,,,2086.7,,
12/02/2015,2088.48,,,2069.98,,,2088.53,,,2069.98,,
11/02/2015,2068.53,,,2068.55,,,2073.48,,,2057.99,,
10/02/2015,2068.59,,,2049.38,,,2070.86,,,2048.62,,
09/02/2015,2046.74,,,2053.47,,,2056.16,,,2041.88,,
06/02/2015,2055.47,,,2062.28,,,2072.4,,,2049.97,,
05/02/2015,2062.52,,,2043.45,,,2063.55,,,2043.45,,
04/02/2015,2041.51,,,2048.86,,,2054.74,,,2036.72,,
03/02/2015,2050.03,,,2022.71,,,2050.3,,,2022.71,,
02/02/2015,2020.85,,,1996.67,,,2021.66,,,1980.9,,
30/01/2015,1994.99,,,2019.35,,,2023.32,,,1993.38,,
29/01/2015,2021.25,,,2002.45,,,2024.64,,,1989.18,,
28/01/2015,2002.16,,,2032.34,,,2042.49,,,2001.49,,
27/01/2015,2029.55,,,2047.86,,,2047.86,,,2019.91,,
26/01/2015,2057.09,,,2050.42,,,2057.62,,,2040.97,,
23/01/2015,2051.82,,,2062.98,,,2062.98,,,2050.54,,
22/01/2015,2063.15,,,2034.3,,,2064.62,,,2026.38,,
21/01/2015,2032.12,,,2020.19,,,2038.29,,,2012.04,,
20/01/2015,2022.55,,,2020.76,,,2028.94,,,2004.49,,
16/01/2015,2019.42,,,1992.25,,,2020.46,,,1988.12,,
15/01/2015,1992.67,,,2013.75,,,2021.35,,,1991.47,,
14/01/2015,2011.27,,,2018.4,,,2018.4,,,1988.44,,
13/01/2015,2023.03,,,2031.58,,,2056.93,,,2008.25,,
12/01/2015,2028.26,,,2046.13,,,2049.3,,,2022.58,,
09/01/2015,2044.81,,,2063.45,,,2064.43,,,2038.33,,
08/01/2015,2062.14,,,2030.61,,,2064.08,,,2030.61,,
07/01/2015,2025.9,,,2005.55,,,2029.61,,,2005.55,,
06/01/2015,2002.61,,,2022.15,,,2030.25,,,1992.44,,
05/01/2015,2020.58,,,2054.44,,,2054.44,,,2017.34,,
02/01/2015,2058.2,,,2058.9,,,2072.36,,,2046.04,,
31/12/2014,2058.9,,,2082.11,,,2085.58,,,2057.94,,
30/12/2014,2080.35,,,2088.49,,,2088.49,,,2079.53,,
29/12/2014,2090.57,,,2087.63,,,2093.55,,,2085.75,,
26/12/2014,2088.77,,,2084.3,,,2092.7,,,2084.3,,
24/12/2014,2081.88,,,2083.25,,,2087.56,,,2081.86,,
23/12/2014,2082.17,,,2081.48,,,2086.73,,,2079.77,,
22/12/2014,2078.54,,,2069.28,,,2078.76,,,2069.28,,
19/12/2014,2070.65,,,2061.04,,,2077.85,,,2061.03,,
18/12/2014,2061.23,,,2018.98,,,2061.23,,,2018.98,,
17/12/2014,2012.89,,,1973.77,,,2016.75,,,1973.77,,
16/12/2014,1972.74,,,1986.71,,,2016.89,,,1972.56,,
15/12/2014,1989.63,,,2005.03,,,2018.69,,,1982.26,,
12/12/2014,2002.33,,,2030.36,,,2032.25,,,2002.33,,
11/12/2014,2035.33,,,2027.92,,,2055.53,,,2027.92,,
10/12/2014,2026.14,,,2058.86,,,2058.86,,,2024.26,,
09/12/2014,2059.82,,,2056.55,,,2060.6,,,2034.17,,
08/12/2014,2060.31,,,2074.84,,,2075.78,,,2054.27,,
05/12/2014,2075.37,,,2072.78,,,2079.47,,,2070.81,,
04/12/2014,2071.92,,,2073.64,,,2077.34,,,2062.34,,
03/12/2014,2074.33,,,2067.45,,,2076.28,,,2066.65,,
02/12/2014,2066.55,,,2053.77,,,2068.77,,,2053.77,,
01/12/2014,2053.44,,,2065.78,,,2065.78,,,2049.57,,
28/11/2014,2067.56,,,2074.78,,,2075.76,,,2065.06,,
26/11/2014,2072.83,,,2067.36,,,2073.29,,,2066.62,,
25/11/2014,2067.03,,,2070.15,,,2074.21,,,2064.75,,
24/11/2014,2069.41,,,2065.07,,,2070.17,,,2065.07,,
21/11/2014,2063.5,,,2057.46,,,2071.46,,,2056.75,,
20/11/2014,2052.75,,,2045.87,,,2053.84,,,2040.49,,
19/11/2014,2048.72,,,2051.16,,,2052.14,,,2040.37,,
18/11/2014,2051.8,,,2041.48,,,2056.08,,,2041.48,,
17/11/2014,2041.32,,,2038.29,,,2043.07,,,2034.46,,
14/11/2014,2039.82,,,2039.74,,,2042.22,,,2035.2,,
13/11/2014,2039.33,,,2039.21,,,2046.18,,,2030.44,,
12/11/2014,2038.25,,,2037.75,,,2040.33,,,2031.95,,
11/11/2014,2039.68,,,2038.2,,,2041.28,,,2035.28,,
10/11/2014,2038.26,,,2032.01,,,2038.7,,,2030.17,,
07/11/2014,2031.92,,,2032.36,,,2034.26,,,2025.07,,
06/11/2014,2031.21,,,2023.33,,,2031.61,,,2015.86,,
05/11/2014,2023.57,,,2015.29,,,2023.77,,,2014.42,,
04/11/2014,2012.1,,,2015.81,,,2015.98,,,2001.01,,
03/11/2014,2017.81,,,2018.21,,,2024.46,,,2013.68,,
31/10/2014,2018.05,,,2001.2,,,2018.19,,,2001.2,,
30/10/2014,1994.65,,,1979.49,,,1999.4,,,1974.75,,
29/10/2014,1982.3,,,1983.29,,,1991.4,,,1969.04,,
28/10/2014,1985.05,,,1964.14,,,1985.05,,,1964.14,,
27/10/2014,1961.63,,,1962.97,,,1964.64,,,1951.37,,
24/10/2014,1964.58,,,1951.59,,,1965.27,,,1946.27,,
23/10/2014,1950.82,,,1931.02,,,1961.95,,,1931.02,,
22/10/2014,1927.11,,,1941.29,,,1949.31,,,1926.83,,
21/10/2014,1941.28,,,1909.38,,,1942.45,,,1909.38,,
20/10/2014,1904.01,,,1885.62,,,1905.03,,,1882.3,,
17/10/2014,1886.76,,,1864.91,,,1898.16,,,1864.91,,
16/10/2014,1862.76,,,1855.95,,,1876.01,,,1835.02,,
15/10/2014,1862.49,,,1874.18,,,1874.18,,,1820.66,,
14/10/2014,1877.7,,,1877.11,,,1898.71,,,1871.79,,
13/10/2014,1874.74,,,1905.65,,,1912.09,,,1874.14,,
10/10/2014,1906.13,,,1925.63,,,1936.98,,,1906.05,,
09/10/2014,1928.21,,,1967.68,,,1967.68,,,1927.56,,
08/10/2014,1968.89,,,1935.55,,,1970.36,,,1925.25,,
07/10/2014,1935.1,,,1962.36,,,1962.36,,,1934.87,,
06/10/2014,1964.82,,,1970.01,,,1977.84,,,1958.43,,
03/10/2014,1967.9,,,1948.12,,,1971.19,,,1948.12,,
02/10/2014,1946.17,,,1945.83,,,1952.32,,,1926.03,,
01/10/2014,1946.16,,,1971.44,,,1971.44,,,1941.72,,
30/09/2014,1972.29,,,1978.21,,,1985.17,,,1968.96,,
29/09/2014,1977.8,,,1978.96,,,1981.28,,,1964.04,,
26/09/2014,1982.85,,,1966.22,,,1986.37,,,1966.22,,
25/09/2014,1965.99,,,1997.32,,,1997.32,,,1965.99,,
24/09/2014,1998.3,,,1983.34,,,1999.79,,,1978.63,,
23/09/2014,1982.77,,,1992.78,,,1995.41,,,1982.77,,
22/09/2014,1994.29,,,2009.08,,,2009.08,,,1991.01,,
19/09/2014,2010.4,,,2012.74,,,2019.26,,,2006.59,,
18/09/2014,2011.36,,,2003.07,,,2012.34,,,2003.07,,
17/09/2014,2001.57,,,1999.3,,,2010.74,,,1993.29,,
16/09/2014,1998.98,,,1981.93,,,2002.28,,,1979.06,,
15/09/2014,1984.13,,,1986.04,,,1987.18,,,1978.48,,
12/09/2014,1985.54,,,1996.74,,,1996.74,,,1980.26,,
11/09/2014,1997.45,,,1992.85,,,1997.65,,,1985.93,,
10/09/2014,1995.69,,,1988.41,,,1996.66,,,1982.99,,
09/09/2014,1988.44,,,2000.73,,,2001.01,,,1984.61,,
08/09/2014,2001.54,,,2007.17,,,2007.17,,,1995.6,,
05/09/2014,2007.71,,,1998,,,2007.71,,,1990.1,,
04/09/2014,1997.65,,,2001.67,,,2011.17,,,1992.54,,
03/09/2014,2000.72,,,2003.57,,,2009.28,,,1998.14,,
02/09/2014,2002.28,,,2004.07,,,2006.12,,,1994.85,,
29/08/2014,2003.37,,,1998.45,,,2003.38,,,1994.65,,
28/08/2014,1996.74,,,1997.42,,,1998.55,,,1990.52,,
27/08/2014,2000.12,,,2000.54,,,2002.14,,,1996.2,,
26/08/2014,2000.02,,,1998.59,,,2005.04,,,1998.59,,
25/08/2014,1997.92,,,1991.74,,,2001.95,,,1991.74,,
22/08/2014,1988.4,,,1992.6,,,1993.54,,,1984.76,,
21/08/2014,1992.37,,,1986.82,,,1994.76,,,1986.82,,
20/08/2014,1986.51,,,1980.46,,,1988.57,,,1977.68,,
19/08/2014,1981.6,,,1972.73,,,1982.57,,,1972.73,,
18/08/2014,1971.74,,,1958.36,,,1971.99,,,1958.36,,
15/08/2014,1955.06,,,1958.87,,,1964.04,,,1941.5,,
14/08/2014,1955.18,,,1947.41,,,1955.23,,,1947.41,,
13/08/2014,1946.72,,,1935.6,,,1948.41,,,1935.6,,
12/08/2014,1933.75,,,1935.73,,,1939.65,,,1928.29,,
11/08/2014,1936.92,,,1933.43,,,1944.9,,,1933.43,,
08/08/2014,1931.59,,,1910.35,,,1932.38,,,1909.01,,
07/08/2014,1909.57,,,1923.03,,,1928.89,,,1904.78,,
06/08/2014,1920.24,,,1917.29,,,1927.91,,,1911.45,,
05/08/2014,1920.21,,,1936.34,,,1936.34,,,1913.77,,
04/08/2014,1938.99,,,1926.62,,,1942.92,,,1921.2,,
01/08/2014,1925.15,,,1929.8,,,1937.35,,,1916.37,,
31/07/2014,1930.67,,,1965.14,,,1965.14,,,1930.67,,
30/07/2014,1970.07,,,1973.21,,,1978.9,,,1962.42,,
29/07/2014,1969.95,,,1980.03,,,1984.85,,,1969.95,,
28/07/2014,1978.91,,,1978.25,,,1981.52,,,1967.31,,
25/07/2014,1978.34,,,1984.6,,,1984.6,,,1974.37,,
24/07/2014,1987.98,,,1988.07,,,1991.39,,,1985.79,,
23/07/2014,1987.01,,,1985.32,,,1989.23,,,1982.44,,
22/07/2014,1983.53,,,1975.65,,,1986.24,,,1975.65,,
21/07/2014,1973.63,,,1976.93,,,1976.93,,,1965.77,,
18/07/2014,1978.22,,,1961.54,,,1979.91,,,1960.82,,
17/07/2014,1958.12,,,1979.75,,,1981.8,,,1955.59,,
16/07/2014,1981.57,,,1976.35,,,1983.94,,,1975.67,,
15/07/2014,1973.28,,,1977.36,,,1982.52,,,1965.34,,
14/07/2014,1977.1,,,1969.86,,,1979.85,,,1969.86,,
11/07/2014,1967.57,,,1965.76,,,1968.67,,,1959.63,,
10/07/2014,1964.68,,,1966.67,,,1969.84,,,1952.86,,
09/07/2014,1972.83,,,1965.1,,,1974.15,,,1965.1,,
08/07/2014,1963.71,,,1976.39,,,1976.39,,,1959.46,,
07/07/2014,1977.65,,,1984.22,,,1984.22,,,1974.88,,
03/07/2014,1985.44,,,1975.88,,,1985.59,,,1975.88,,
02/07/2014,1974.62,,,1973.06,,,1976.67,,,1972.58,,
01/07/2014,1973.32,,,1962.29,,,1978.58,,,1962.29,,
30/06/2014,1960.23,,,1960.79,,,1964.24,,,1958.22,,
27/06/2014,1960.96,,,1956.56,,,1961.47,,,1952.18,,
26/06/2014,1957.22,,,1959.89,,,1959.89,,,1944.69,,
25/06/2014,1959.53,,,1949.27,,,1960.83,,,1947.49,,
24/06/2014,1949.98,,,1961.97,,,1968.17,,,1948.34,,
23/06/2014,1962.61,,,1962.92,,,1963.74,,,1958.89,,
20/06/2014,1962.87,,,1960.45,,,1963.91,,,1959.17,,
19/06/2014,1959.48,,,1957.5,,,1959.87,,,1952.26,,
18/06/2014,1956.98,,,1942.73,,,1957.74,,,1939.29,,
17/06/2014,1941.99,,,1937.15,,,1943.69,,,1933.55,,
16/06/2014,1937.78,,,1934.84,,,1941.15,,,1930.91,,
13/06/2014,1936.16,,,1930.8,,,1937.3,,,1927.69,,
12/06/2014,1930.11,,,1943.35,,,1943.35,,,1925.78,,
11/06/2014,1943.89,,,1949.37,,,1949.37,,,1940.08,,
10/06/2014,1950.79,,,1950.34,,,1950.86,,,1944.64,,
09/06/2014,1951.27,,,1948.97,,,1955.55,,,1947.16,,
06/06/2014,1949.44,,,1942.41,,,1949.44,,,1942.41,,
05/06/2014,1940.46,,,1928.52,,,1941.74,,,1922.93,,
04/06/2014,1927.88,,,1923.06,,,1928.63,,,1918.6,,
03/06/2014,1924.24,,,1923.07,,,1925.07,,,1918.79,,
02/06/2014,1924.97,,,1923.87,,,1925.88,,,1915.98,,
30/05/2014,1923.57,,,1920.33,,,1924.03,,,1916.64,,
29/05/2014,1920.03,,,1910.6,,,1920.03,,,1909.82,,
28/05/2014,1909.78,,,1911.77,,,1914.46,,,1907.3,,
27/05/2014,1911.91,,,1902.01,,,1912.28,,,1902.01,,
23/05/2014,1900.53,,,1893.32,,,1901.26,,,1893.32,,
22/05/2014,1892.49,,,1888.19,,,1896.33,,,1885.39,,
21/05/2014,1888.03,,,1873.34,,,1888.8,,,1873.34,,
20/05/2014,1872.83,,,1884.88,,,1884.88,,,1868.14,,
19/05/2014,1885.08,,,1876.66,,,1886,,,1872.42,,
16/05/2014,1877.86,,,1871.19,,,1878.28,,,1864.82,,
15/05/2014,1870.85,,,1888.16,,,1888.16,,,1862.36,,
14/05/2014,1888.53,,,1897.13,,,1897.13,,,1885.77,,
13/05/2014,1897.45,,,1896.75,,,1902.17,,,1896.06,,
12/05/2014,1896.65,,,1880.03,,,1897.13,,,1880.03,,
09/05/2014,1878.48,,,1875.27,,,1878.57,,,1867.02,,
08/05/2014,1875.63,,,1877.39,,,1889.07,,,1870.05,,
07/05/2014,1878.21,,,1868.53,,,1878.83,,,1859.79,,
06/05/2014,1867.72,,,1883.69,,,1883.69,,,1867.72,,
05/05/2014,1884.66,,,1879.45,,,1885.51,,,1866.77,,
02/05/2014,1881.14,,,1885.3,,,1891.33,,,1878.5,,
01/05/2014,1883.68,,,1884.39,,,1888.59,,,1878.04,,
30/04/2014,1883.95,,,1877.1,,,1885.2,,,1872.69,,
29/04/2014,1878.33,,,1870.78,,,1880.6,,,1870.78,,
28/04/2014,1869.43,,,1865,,,1877.01,,,1850.61,,
25/04/2014,1863.4,,,1877.72,,,1877.72,,,1859.7,,
24/04/2014,1878.61,,,1881.97,,,1884.06,,,1870.24,,
23/04/2014,1875.39,,,1879.32,,,1879.75,,,1873.91,,
