Date,PX_LAST,PX_VOLUME
10/04/2018,2656.87,596218835
09/04/2018,2613.16,564683211
06/04/2018,2604.47,636953451
05/04/2018,2662.84,530434807
04/04/2018,2644.69,624103718
03/04/2018,2614.45,631017022
02/04/2018,2581.88,713793279
29/03/2018,2640.87,746031727
28/03/2018,2605,683146279
27/03/2018,2612.62,686582458
26/03/2018,2658.55,674796157
23/03/2018,2588.26,710385987
22/03/2018,2643.69,684188520
21/03/2018,2711.93,539818653
20/03/2018,2716.94,569771369
19/03/2018,2712.92,634327100
16/03/2018,2752.01,1678756348
15/03/2018,2747.33,517766594
14/03/2018,2749.48,587912168
13/03/2018,2765.31,604760693
12/03/2018,2783.02,586466807
09/03/2018,2786.57,580604683
08/03/2018,2738.97,525022539
07/03/2018,2726.8,569775603
06/03/2018,2728.12,559826288
05/03/2018,2720.94,619738249
02/03/2018,2691.25,646045363
01/03/2018,2677.67,737841559
28/02/2018,2713.83,750778938
27/02/2018,2744.28,621882473
26/02/2018,2779.6,559643182
23/02/2018,2747.3,488629032
22/02/2018,2703.96,539433052
21/02/2018,2701.33,594961075
20/02/2018,2716.26,571354595
16/02/2018,2732.22,669882635
15/02/2018,2731.2,571606605
14/02/2018,2698.63,632361833
13/02/2018,2662.94,538762303
12/02/2018,2656,757736610
09/02/2018,2619.55,986284498
08/02/2018,2581,880613303
07/02/2018,2681.66,766057155
06/02/2018,2695.14,1090149575
05/02/2018,2648.94,1000762674
02/02/2018,2762.13,712514990
01/02/2018,2821.98,623001943
31/01/2018,2823.81,815230626
30/01/2018,2822.43,600917657
29/01/2018,2853.53,544693438
26/01/2018,2872.87,569404080
25/01/2018,2839.25,553948713
24/01/2018,2837.54,609308021
23/01/2018,2839.13,545995332
22/01/2018,2832.97,603357913
19/01/2018,2810.3,753914917
18/01/2018,2798.03,592316903
17/01/2018,2802.56,633506661
16/01/2018,2776.42,711573769
12/01/2018,2786.24,583103735
11/01/2018,2767.56,493747536
10/01/2018,2748.23,529855594
09/01/2018,2751.29,509578347
08/01/2018,2747.71,531091956
05/01/2018,2743.15,534970186
04/01/2018,2723.99,561303630
03/01/2018,2713.06,540193313
02/01/2018,2695.81,513863980
29/12/2017,2673.61,460819380
28/12/2017,2687.54,296034552
27/12/2017,2682.62,335290455
26/12/2017,2680.5,310308142
22/12/2017,2683.34,403668838
21/12/2017,2684.57,511566214
20/12/2017,2679.25,521433840
19/12/2017,2681.47,556473457
18/12/2017,2690.16,608529175
15/12/2017,2675.81,1655377044
14/12/2017,2652.01,529123907
13/12/2017,2662.85,551154908
12/12/2017,2664.11,553661426
11/12/2017,2659.99,510556601
08/12/2017,2651.5,490109100
07/12/2017,2636.98,526053637
06/12/2017,2629.27,531557561
05/12/2017,2629.57,633406079
04/12/2017,2639.44,724762684
01/12/2017,2642.22,670644223
30/11/2017,2647.58,1041514129
29/11/2017,2626.07,653621701
28/11/2017,2627.04,542768349
27/11/2017,2601.42,481797342
24/11/2017,2602.42,204379833
22/11/2017,2597.08,421544127
21/11/2017,2599.03,505692205
20/11/2017,2582.14,466385454
17/11/2017,2578.85,589985854
16/11/2017,2585.64,498027320
15/11/2017,2564.62,522600468
14/11/2017,2578.87,534119191
13/11/2017,2584.84,509487496
10/11/2017,2582.3,514540524
09/11/2017,2584.62,534229752
08/11/2017,2594.38,509991842
07/11/2017,2590.64,546661707
06/11/2017,2591.13,563277225
03/11/2017,2587.84,522405559
02/11/2017,2579.85,588411373
01/11/2017,2579.36,546676247
31/10/2017,2575.26,625261403
30/10/2017,2572.83,569441686
27/10/2017,2581.07,645607673
26/10/2017,2560.4,563772788
25/10/2017,2557.15,613367112
24/10/2017,2569.13,504318897
23/10/2017,2564.98,515870002
20/10/2017,2575.21,631304971
19/10/2017,2562.1,475108277
18/10/2017,2561.26,426160017
17/10/2017,2559.36,443986586
16/10/2017,2557.64,436332851
13/10/2017,2553.17,498032309
12/10/2017,2550.93,548844607
11/10/2017,2555.24,486225592
10/10/2017,2550.64,429347583
09/10/2017,2544.73,397803021
06/10/2017,2549.33,452348269
05/10/2017,2552.07,454529746
04/10/2017,2537.74,436084924
03/10/2017,2534.58,424599458
02/10/2017,2529.12,471297244
29/09/2017,2519.36,533211309
28/09/2017,2510.06,469559342
27/09/2017,2507.04,522364514
26/09/2017,2496.84,471032584
25/09/2017,2496.66,562565153
22/09/2017,2502.22,452975180
21/09/2017,2500.6,464068023
20/09/2017,2508.24,538366609
19/09/2017,2506.65,501443003
18/09/2017,2503.87,517577755
15/09/2017,2500.23,1435549576
14/09/2017,2495.62,533390847
13/09/2017,2498.37,492139256
12/09/2017,2496.48,490923947
11/09/2017,2488.11,515684185
08/09/2017,2461.43,501930900
07/09/2017,2465.1,516386819
06/09/2017,2465.54,539031428
05/09/2017,2457.85,554135344
01/09/2017,2476.55,403108736
31/08/2017,2471.65,645209393
30/08/2017,2457.59,411660384
29/08/2017,2446.3,404549838
28/08/2017,2444.24,424021671
25/08/2017,2443.05,424178873
24/08/2017,2438.97,470044943
23/08/2017,2444.04,429162732
22/08/2017,2452.51,429507281
21/08/2017,2428.37,461494160
18/08/2017,2425.55,604768337
17/08/2017,2430.01,522122283
16/08/2017,2468.11,447838182
15/08/2017,2464.61,440317340
14/08/2017,2465.84,460363468
11/08/2017,2441.32,442234832
10/08/2017,2438.21,544085467
09/08/2017,2474.02,462661161
08/08/2017,2474.92,459725413
07/08/2017,2480.91,451477354
04/08/2017,2476.83,497282497
03/08/2017,2472.16,511922128
02/08/2017,2477.57,549613480
01/08/2017,2476.35,520941048
31/07/2017,2470.3,691834809
28/07/2017,2472.1,505672250
27/07/2017,2475.42,654796186
26/07/2017,2477.83,546161234
25/07/2017,2477.13,649138657
24/07/2017,2469.91,586387606
21/07/2017,2472.54,562308018
20/07/2017,2473.45,510915149
19/07/2017,2473.83,466562000
18/07/2017,2460.61,434709842
17/07/2017,2459.14,436852378
14/07/2017,2459.27,439411164
13/07/2017,2447.83,487474689
12/07/2017,2443.25,492047443
11/07/2017,2425.53,463115311
10/07/2017,2427.43,490786854
07/07/2017,2425.18,458121628
06/07/2017,2409.75,554020271
05/07/2017,2432.54,568417837
03/07/2017,2429.01,340988864
30/06/2017,2423.41,641278766
29/06/2017,2419.7,627587452
28/06/2017,2440.69,510888129
27/06/2017,2419.38,546610359
26/06/2017,2439.07,483460703
23/06/2017,2438.3,1058563871
22/06/2017,2434.5,527670747
21/06/2017,2435.61,530549996
20/06/2017,2437.03,505505494
19/06/2017,2453.46,513416987
16/06/2017,2433.15,1613763171
15/06/2017,2432.46,595104720
14/06/2017,2437.92,611088182
13/06/2017,2440.35,674152887
12/06/2017,2429.39,731444153
09/06/2017,2431.77,755077667
08/06/2017,2433.79,655839946
07/06/2017,2433.14,568594731
06/06/2017,2429.33,530720326
05/06/2017,2436.1,444087664
02/06/2017,2439.07,563766297
01/06/2017,2430.06,574309374
31/05/2017,2411.8,922617941
30/05/2017,2412.91,472129085
26/05/2017,2415.82,399884626
25/05/2017,2415.07,509979660
24/05/2017,2404.39,463387968
23/05/2017,2398.42,466396633
22/05/2017,2394.02,495129427
19/05/2017,2381.73,710908823
18/05/2017,2365.72,603568799
17/05/2017,2357.03,705108858
16/05/2017,2400.67,504811421
15/05/2017,2402.32,511578342
12/05/2017,2390.9,458846232
11/05/2017,2394.44,512932994
10/05/2017,2399.63,493871267
09/05/2017,2396.92,493834293
08/05/2017,2399.38,511529362
05/05/2017,2399.29,477040942
04/05/2017,2389.52,563427366
03/05/2017,2388.13,573168399
02/05/2017,2391.17,590628388
01/05/2017,2388.33,496560354
28/04/2017,2384.2,647741923
27/04/2017,2388.77,561146215
26/04/2017,2387.45,561433260
25/04/2017,2388.61,582878306
24/04/2017,2374.15,589409887
21/04/2017,2348.69,616382814
20/04/2017,2355.84,560586645
19/04/2017,2338.17,507986376
18/04/2017,2342.19,467053394
17/04/2017,2349.01,444402022
13/04/2017,2328.95,471753956
12/04/2017,2344.93,503213823
11/04/2017,2353.78,480921868
10/04/2017,2357.16,432266670
07/04/2017,2355.54,463260801
06/04/2017,2357.49,521533213
05/04/2017,2352.95,555957688
04/04/2017,2360.16,482138579
03/04/2017,2358.84,639247459
31/03/2017,2362.72,619866609
30/03/2017,2368.06,488974634
29/03/2017,2361.13,448709873
28/03/2017,2358.57,513845198
27/03/2017,2341.59,543613883
24/03/2017,2343.98,558691646
23/03/2017,2345.96,517824682
22/03/2017,2348.45,575102637
21/03/2017,2344.02,663260397
20/03/2017,2373.47,491568837
17/03/2017,2378.25,1613420334
16/03/2017,2381.38,503386515
15/03/2017,2385.26,538715701
14/03/2017,2365.45,446149084
13/03/2017,2373.47,471549481
10/03/2017,2372.6,532686353
09/03/2017,2364.87,514692924
08/03/2017,2362.98,546572181
07/03/2017,2368.39,498067965
06/03/2017,2375.31,518955675
03/03/2017,2383.12,491616766
02/03/2017,2381.92,529614155
01/03/2017,2395.96,658417419
28/02/2017,2363.64,769353089
27/02/2017,2369.75,487223855
24/02/2017,2367.34,610653745
23/02/2017,2363.81,552145078
22/02/2017,2362.82,521320121
21/02/2017,2365.38,578577933
17/02/2017,2351.16,666246770
16/02/2017,2347.22,536902981
15/02/2017,2349.25,576083825
14/02/2017,2337.58,547310883
13/02/2017,2328.25,502336861
10/02/2017,2316.1,512915079
09/02/2017,2307.87,536921654
08/02/2017,2294.67,534057830
07/02/2017,2293.08,535870198
06/02/2017,2292.56,514444008
03/02/2017,2297.42,565945754
02/02/2017,2280.85,582252941
01/02/2017,2279.55,614381244
31/01/2017,2278.87,762733770
30/01/2017,2280.9,560540841
27/01/2017,2294.69,517517754
26/01/2017,2296.68,589561862
25/01/2017,2298.37,626509867
24/01/2017,2280.07,571145481
23/01/2017,2265.2,534840408
20/01/2017,2271.31,720417202
19/01/2017,2263.69,511723539
18/01/2017,2271.89,510120253
17/01/2017,2267.89,607413843
13/01/2017,2274.64,486472085
12/01/2017,2270.44,478404078
11/01/2017,2275.32,549467556
10/01/2017,2268.9,596464372
09/01/2017,2268.9,532332873
06/01/2017,2276.98,485214839
05/01/2017,2269,573475802
04/01/2017,2270.75,573172248
03/01/2017,2257.83,649219406
30/12/2016,2238.83,544797785
29/12/2016,2249.26,344968988
28/12/2016,2249.92,381535152
27/12/2016,2268.88,299941124
23/12/2016,2263.79,304600351
22/12/2016,2260.96,480911513
21/12/2016,2265.18,432626034
20/12/2016,2270.76,518206998
19/12/2016,2262.53,503191676
16/12/2016,2258.07,1497525111
15/12/2016,2262.03,653862680
14/12/2016,2253.28,714113355
13/12/2016,2271.72,592540464
12/12/2016,2256.96,631895199
09/12/2016,2259.53,556353843
08/12/2016,2246.19,630279041
07/12/2016,2241.35,710260232
06/12/2016,2212.23,552502595
05/12/2016,2204.71,627944511
02/12/2016,2191.95,593367853
01/12/2016,2191.08,750913702
30/11/2016,2198.81,1060169628
29/11/2016,2204.66,588951868
28/11/2016,2201.72,567041344
25/11/2016,2213.35,262991642
23/11/2016,2204.72,526711809
22/11/2016,2202.94,599368487
21/11/2016,2198.18,578108130
18/11/2016,2181.9,676655519
17/11/2016,2187.12,576173676
16/11/2016,2176.94,580519520
15/11/2016,2180.39,694344941
14/11/2016,2164.2,807422069
11/11/2016,2164.45,745938107
10/11/2016,2167.48,1010327960
09/11/2016,2163.26,1010754297
08/11/2016,2139.56,559758142
07/11/2016,2131.52,612269358
04/11/2016,2085.18,627701126
03/11/2016,2088.66,599409921
02/11/2016,2097.94,654469220
01/11/2016,2111.72,721729804
31/10/2016,2126.15,675902404
28/10/2016,2126.41,646184447
27/10/2016,2133.04,619899257
26/10/2016,2139.43,566869983
25/10/2016,2143.16,535705909
24/10/2016,2151.33,526044337
21/10/2016,2141.16,658777074
20/10/2016,2141.34,578266436
19/10/2016,2144.29,556265600
18/10/2016,2139.6,492689964
17/10/2016,2126.5,485674858
14/10/2016,2132.98,554272906
13/10/2016,2132.55,572529617
12/10/2016,2139.18,463375712
11/10/2016,2136.73,584017377
10/10/2016,2163.66,457736263
07/10/2016,2153.74,625974937
06/10/2016,2160.77,521499520
05/10/2016,2159.73,604384183
04/10/2016,2150.49,569704497
03/10/2016,2161.2,520611109
30/09/2016,2168.27,816814790
29/09/2016,2151.13,627600337
28/09/2016,2171.37,562615204
27/09/2016,2159.93,540297238
26/09/2016,2146.1,527219757
23/09/2016,2164.69,546693451
22/09/2016,2177.18,548107209
21/09/2016,2163.12,593312917
20/09/2016,2139.76,490323882
19/09/2016,2139.12,519131171
16/09/2016,2139.16,1486526870
15/09/2016,2147.26,590921283
14/09/2016,2125.77,621661602
13/09/2016,2127.02,679321038
12/09/2016,2159.04,686449360
09/09/2016,2127.81,742157443
08/09/2016,2181.3,535837224
07/09/2016,2186.16,518807032
06/09/2016,2186.48,583417291
02/09/2016,2179.98,497007437
01/09/2016,2170.86,511280600
31/08/2016,2170.95,664761728
30/08/2016,2176.12,474472895
29/08/2016,2180.38,437755393
26/08/2016,2169.04,498829900
25/08/2016,2172.47,463389433
24/08/2016,2175.44,477227813
23/08/2016,2186.9,471610315
22/08/2016,2182.64,467648135
19/08/2016,2183.87,587731091
18/08/2016,2187.02,519735998
17/08/2016,2182.22,506526012
16/08/2016,2178.15,493458099
15/08/2016,2190.15,452636218
12/08/2016,2184.05,451102272
11/08/2016,2185.79,483575455
10/08/2016,2175.49,449371614
09/08/2016,2181.74,432802334
08/08/2016,2180.89,495554919
05/08/2016,2182.87,577388086
04/08/2016,2164.25,501016009
03/08/2016,2163.79,547067218
02/08/2016,2157.03,625147744
01/08/2016,2170.84,551066580
29/07/2016,2173.6,796477547
28/07/2016,2170.06,570797391
27/07/2016,2166.58,672506744
26/07/2016,2169.18,552977632
25/07/2016,2168.48,544409386
22/07/2016,2175.03,535182623
21/07/2016,2165.17,565301120
20/07/2016,2173.02,506695643
19/07/2016,2163.78,525463332
18/07/2016,2166.89,492298259
15/07/2016,2161.74,653723650
14/07/2016,2163.75,538126259
13/07/2016,2152.43,522404451
12/07/2016,2152.14,611009225
11/07/2016,2137.16,530575179
08/07/2016,2129.9,603899942
07/07/2016,2097.9,553889541
06/07/2016,2099.73,656260688
05/07/2016,2088.55,656770477
01/07/2016,2102.95,560020637
30/06/2016,2098.86,904116097
29/06/2016,2070.77,700682595
28/06/2016,2036.09,727735793
27/06/2016,2000.54,894062497
24/06/2016,2037.41,1417686623
23/06/2016,2113.32,531486232
22/06/2016,2085.45,524383922
21/06/2016,2088.9,541656284
20/06/2016,2083.25,604926895
17/06/2016,2071.22,1309407508
16/06/2016,2077.99,560644711
15/06/2016,2071.5,583906289
14/06/2016,2075.32,587042305
13/06/2016,2079.06,569050804
10/06/2016,2096.07,560316697
09/06/2016,2115.48,494302312
08/06/2016,2119.12,504334534
07/06/2016,2112.13,547234421
06/06/2016,2109.41,539604215
03/06/2016,2099.13,577616768
02/06/2016,2105.26,637598297
01/06/2016,2099.33,574237506
31/05/2016,2096.96,913199918
27/05/2016,2099.06,520205707
26/05/2016,2090.1,487242922
25/05/2016,2090.54,589978665
24/05/2016,2076.06,566247804
23/05/2016,2048.04,530526992
20/05/2016,2052.32,725380846
19/05/2016,2040.04,595418098
18/05/2016,2047.63,564733004
17/05/2016,2047.21,694138690
16/05/2016,2066.66,579641240
13/05/2016,2046.61,575820078
12/05/2016,2064.11,597079553
11/05/2016,2064.46,588437280
10/05/2016,2084.39,526241661
09/05/2016,2058.69,562123407
06/05/2016,2057.14,595556053
05/05/2016,2050.63,606989449
04/05/2016,2051.12,634264332
03/05/2016,2063.37,642409219
02/05/2016,2081.43,608904672
29/04/2016,2065.3,895628973
28/04/2016,2075.81,700338092
27/04/2016,2095.15,686670737
26/04/2016,2091.7,608550488
25/04/2016,2087.79,551214986
22/04/2016,2091.58,712585819
21/04/2016,2091.48,661881136
20/04/2016,2102.4,630234210
19/04/2016,2100.8,606757604
18/04/2016,2094.34,559823926
15/04/2016,2080.73,708648685
14/04/2016,2082.78,573460480
13/04/2016,2082.42,643524687
12/04/2016,2061.72,599364034
11/04/2016,2041.99,597863147
08/04/2016,2047.6,551728341
07/04/2016,2041.91,648415871
06/04/2016,2066.66,595344878
05/04/2016,2045.17,676197084
04/04/2016,2066.13,546680394
01/04/2016,2072.78,666015073
31/03/2016,2059.74,651556879
30/03/2016,2063.95,527219872
29/03/2016,2055.01,590708210
28/03/2016,2037.05,470922943
24/03/2016,2035.94,610855641
23/03/2016,2036.71,551169590
22/03/2016,2049.8,564581858
21/03/2016,2051.6,546117133
18/03/2016,2049.58,1755882055
17/03/2016,2040.59,668462090
16/03/2016,2027.22,625199095
15/03/2016,2015.93,537918172
14/03/2016,2019.64,552448556
11/03/2016,2022.19,651166552
10/03/2016,1989.57,679497163
09/03/2016,1989.26,617763161
08/03/2016,1979.26,716139564
07/03/2016,2001.76,671945707
04/03/2016,1999.99,798710568
03/03/2016,1993.4,676537155
02/03/2016,1986.45,688728943
01/03/2016,1978.35,754116147
29/02/2016,1932.23,865264002
26/02/2016,1948.05,683476520
25/02/2016,1951.7,605223634
24/02/2016,1929.8,671767130
23/02/2016,1921.27,640289642
22/02/2016,1945.5,680678379
19/02/2016,1917.78,879010700
18/02/2016,1917.83,742292229
17/02/2016,1926.82,827137647
16/02/2016,1895.58,854329516
12/02/2016,1864.78,810026562
11/02/2016,1829.08,967843717
10/02/2016,1851.86,772848132
09/02/2016,1852.21,857851719
08/02/2016,1853.44,1030158584
05/02/2016,1880.05,878323658
04/02/2016,1915.45,886268429
03/02/2016,1912.53,936651606
02/02/2016,1903.03,816298548
01/02/2016,1939.38,724321544
29/01/2016,1940.24,1230857951
28/01/2016,1893.36,833137480
27/01/2016,1882.95,813037559
26/01/2016,1903.63,707140704
25/01/2016,1877.08,773700213
22/01/2016,1906.9,821294065
21/01/2016,1868.99,865664301
20/01/2016,1859.33,1092011019
19/01/2016,1881.33,891805789
15/01/2016,1880.33,1206742789
14/01/2016,1921.84,931479070
13/01/2016,1890.28,886396802
12/01/2016,1938.68,768301064
11/01/2016,1923.67,788334733
08/01/2016,1922.03,819685024
07/01/2016,1943.09,876560222
06/01/2016,1990.26,745563246
05/01/2016,2016.71,629042373
04/01/2016,2012.66,817659279
31/12/2015,2043.94,487696739
30/12/2015,2063.36,339059444
29/12/2015,2078.36,389239753
28/12/2015,2056.5,374236016
24/12/2015,2060.99,252714210
23/12/2015,2064.29,553948492
22/12/2015,2038.97,559953177
21/12/2015,2021.15,615865549
18/12/2015,2005.55,1822321984
17/12/2015,2041.89,655534862
16/12/2015,2073.07,690050295
15/12/2015,2043.41,702379899
14/12/2015,2021.94,785086726
11/12/2015,2012.37,729383735
10/12/2015,2052.23,610605902
09/12/2015,2047.62,754895449
08/12/2015,2063.59,677047681
07/12/2015,2077.07,648025239
04/12/2015,2091.69,751361841
03/12/2015,2049.62,761989471
02/12/2015,2079.51,661109521
01/12/2015,2102.63,599103603
30/11/2015,2080.41,830705226
27/11/2015,2090.11,243529342
25/11/2015,2088.87,449950497
24/11/2015,2089.14,615626581
23/11/2015,2086.59,580602655
20/11/2015,2089.17,701089734
19/11/2015,2081.24,557110902
18/11/2015,2083.58,618006842
17/11/2015,2050.44,684883726
16/11/2015,2053.19,615213589
13/11/2015,2023.04,661114517
12/11/2015,2045.97,583695420
11/11/2015,2075,520282626
10/11/2015,2081.72,573263342
09/11/2015,2078.58,675291872
06/11/2015,2099.2,673627631
05/11/2015,2099.93,602367838
04/11/2015,2102.31,630789570
03/11/2015,2109.79,597109256
02/11/2015,2104.05,591491583
30/10/2015,2079.36,802944875
29/10/2015,2089.41,558104747
28/10/2015,2090.35,672605274
27/10/2015,2065.89,671603797
26/10/2015,2071.18,615001493
23/10/2015,2075.15,764446668
22/10/2015,2052.51,801515348
21/10/2015,2018.94,634937624
20/10/2015,2030.77,579182602
19/10/2015,2033.66,607649249
16/10/2015,2033.11,720990849
15/10/2015,2023.86,686490636
14/10/2015,1994.24,640033807
13/10/2015,2003.69,579994989
12/10/2015,2017.46,473699384
09/10/2015,2014.89,631965665
08/10/2015,2013.43,614973755
07/10/2015,1995.83,743747842
06/10/2015,1979.92,687947621
05/10/2015,1987.05,733824260
02/10/2015,1951.36,785596198
01/10/2015,1923.82,687303614
30/09/2015,1920.03,862550116
29/09/2015,1884.09,768309102
28/09/2015,1881.77,811109354
25/09/2015,1931.34,700778852
24/09/2015,1932.24,725975770
23/09/2015,1938.76,514180077
22/09/2015,1942.74,704628593
21/09/2015,1966.97,585108374
18/09/2015,1958.03,1874791104
17/09/2015,1990.2,717577848
16/09/2015,1995.31,606996220
15/09/2015,1978.09,558803056
14/09/2015,1953.03,564066035
11/09/2015,1961.05,599817894
10/09/2015,1952.29,678267462
09/09/2015,1942.04,703961647
08/09/2015,1969.41,704348762
04/09/2015,1921.22,675811631
03/09/2015,1951.13,642895105
02/09/2015,1948.86,745239027
01/09/2015,1913.85,884847032
31/08/2015,1972.18,775156597
28/08/2015,1988.87,730504030
27/08/2015,1987.66,937936174
26/08/2015,1940.51,1047032777
25/08/2015,1867.61,1063062850
24/08/2015,1893.21,1350121448
21/08/2015,1970.89,1077363075
20/08/2015,2035.73,686628382
19/08/2015,2079.61,578300502
18/08/2015,2096.92,453743662
17/08/2015,2102.44,432682551
14/08/2015,2091.54,458014443
13/08/2015,2083.39,524653871
12/08/2015,2086.05,654851174
11/08/2015,2084.07,572683681
10/08/2015,2104.18,545988176
07/08/2015,2077.57,538228040
06/08/2015,2083.56,621613716
05/08/2015,2099.84,586582465
04/08/2015,2093.32,552836966
03/08/2015,2098.04,554008929
31/07/2015,2103.84,651341029
30/07/2015,2108.63,513199031
29/07/2015,2108.57,579763788
28/07/2015,2093.25,620626586
27/07/2015,2067.64,667213013
24/07/2015,2079.65,629186480
23/07/2015,2102.15,593052496
22/07/2015,2114.15,619434389
21/07/2015,2119.21,566156252
20/07/2015,2128.28,509967439
17/07/2015,2126.64,636935437
16/07/2015,2124.29,538689798
15/07/2015,2107.4,547400503
14/07/2015,2108.95,508384004
13/07/2015,2099.6,509909485
10/07/2015,2076.62,495269050
09/07/2015,2051.31,566892255
08/07/2015,2046.68,388666351
07/07/2015,2081.34,639140359
06/07/2015,2068.76,594511261
02/07/2015,2076.78,489734014
01/07/2015,2077.42,536482204
30/06/2015,2063.11,726352254
29/06/2015,2057.64,596336893
26/06/2015,2101.49,939093566
25/06/2015,2102.31,503689786
24/06/2015,2108.58,542556408
23/06/2015,2124.2,458723555
22/06/2015,2122.85,472835096
19/06/2015,2109.99,1262677572
18/06/2015,2121.24,552029227
17/06/2015,2100.44,489365191
16/06/2015,2096.29,423381138
15/06/2015,2084.43,512029182
12/06/2015,2094.11,456747972
11/06/2015,2108.86,548636560
10/06/2015,2105.2,513278129
09/06/2015,2080.15,498462290
08/06/2015,2079.28,494053933
05/06/2015,2092.83,567359095
04/06/2015,2095.84,529531519
03/06/2015,2114.07,474052835
02/06/2015,2109.6,477625173
01/06/2015,2111.73,496321812
29/05/2015,2107.39,768062212
28/05/2015,2120.79,441847500
27/05/2015,2123.48,521363173
26/05/2015,2104.2,565730882
22/05/2015,2126.06,431185131
21/05/2015,2130.82,490181870
20/05/2015,2125.85,519596761
19/05/2015,2127.83,526865189
18/05/2015,2129.2,452532469
15/05/2015,2122.73,615096319
14/05/2015,2121.1,486270434
13/05/2015,2098.48,482084651
12/05/2015,2099.12,479504936
11/05/2015,2105.33,475660098
08/05/2015,2116.1,536169252
07/05/2015,2088,545155575
06/05/2015,2080.15,563782529
05/05/2015,2089.46,546268354
04/05/2015,2114.49,468420990
01/05/2015,2108.29,517351493
30/04/2015,2085.51,696789504
29/04/2015,2106.85,560514736
28/04/2015,2114.76,555166411
27/04/2015,2108.92,601573299
24/04/2015,2117.69,563442021
23/04/2015,2112.93,579433603
22/04/2015,2107.96,532741414
21/04/2015,2097.29,499610695
20/04/2015,2100.4,489427819
17/04/2015,2081.18,671368989
16/04/2015,2104.99,504965119
15/04/2015,2106.63,573306644
14/04/2015,2095.84,459195793
13/04/2015,2092.43,495736650
10/04/2015,2102.06,473559049
09/04/2015,2091.18,483774322
08/04/2015,2081.9,500216184
07/04/2015,2076.33,444401344
06/04/2015,2080.62,610287907
02/04/2015,2066.96,492594688
01/04/2015,2059.69,577114169
31/03/2015,2067.89,671221923
30/03/2015,2086.24,499786165
27/03/2015,2061.02,554212065
26/03/2015,2056.15,629338412
25/03/2015,2061.05,591249665
24/03/2015,2091.5,518017190
23/03/2015,2104.42,505802621
20/03/2015,2108.1,1569085477
19/03/2015,2089.27,538912741
18/03/2015,2099.5,642799466
17/03/2015,2074.28,482915201
16/03/2015,2081.19,549107944
13/03/2015,2053.4,559884487
12/03/2015,2065.95,547397344
11/03/2015,2040.24,547776131
10/03/2015,2044.16,625562705
09/03/2015,2079.43,500131885
06/03/2015,2071.26,663313973
05/03/2015,2101.04,488319359
04/03/2015,2098.53,510419053
03/03/2015,2107.78,505059057
02/03/2015,2117.39,524842802
27/02/2015,2104.5,603843455
26/02/2015,2110.74,511278221
25/02/2015,2113.86,492795816
24/02/2015,2115.48,507302955
23/02/2015,2109.66,503653228
20/02/2015,2110.3,630178276
19/02/2015,2097.45,471760543
18/02/2015,2099.68,466127973
17/02/2015,2100.34,565219557
13/02/2015,2096.99,510418568
12/02/2015,2088.48,577589597
11/02/2015,2068.53,511007622
10/02/2015,2068.59,546738124
09/02/2015,2046.74,513780492
06/02/2015,2055.47,603001705
05/02/2015,2062.52,546894533
04/02/2015,2041.51,650883107
03/02/2015,2050.03,669646417
02/02/2015,2020.85,652420556
30/01/2015,1994.99,919574628
29/01/2015,2021.25,681082856
28/01/2015,2002.16,717223409
27/01/2015,2029.55,602696606
26/01/2015,2057.09,539970199
23/01/2015,2051.82,546890994
22/01/2015,2063.15,653642028
21/01/2015,2032.12,552155607
20/01/2015,2022.55,616621864
16/01/2015,2019.42,742480705
15/01/2015,1992.67,621963008
14/01/2015,2011.27,684866633
13/01/2015,2023.03,624200646
12/01/2015,2028.26,543538968
09/01/2015,2044.81,508986967
08/01/2015,2062.14,614786998
07/01/2015,2025.9,546558955
06/01/2015,2002.61,640380567
05/01/2015,2020.58,621869485
02/01/2015,2058.2,435587739
31/12/2014,2058.9,422132545
30/12/2014,2080.35,315475438
29/12/2014,2090.57,336886213
26/12/2014,2088.77,290110923
24/12/2014,2081.88,229198467
23/12/2014,2082.17,483428755
22/12/2014,2078.54,571130611
19/12/2014,2070.65,1646902224
18/12/2014,2061.23,677713049
17/12/2014,2012.89,671782203
16/12/2014,1972.74,706264939
15/12/2014,1989.63,683460620
12/12/2014,2002.33,671126389
11/12/2014,2035.33,544616370
10/12/2014,2026.14,631221108
09/12/2014,2059.82,545168548
08/12/2014,2060.31,561256460
05/12/2014,2075.37,504616732
04/12/2014,2071.92,505428761
03/12/2014,2074.33,546661148
02/12/2014,2066.55,510403938
01/12/2014,2053.44,564631770
28/11/2014,2067.56,416521411
26/11/2014,2072.83,517876357
25/11/2014,2067.03,597605098
24/11/2014,2069.41,493393976
21/11/2014,2063.5,741511867
20/11/2014,2052.75,467789179
19/11/2014,2048.72,478726767
18/11/2014,2051.8,485794317
17/11/2014,2041.32,495556294
14/11/2014,2039.82,470705068
13/11/2014,2039.33,499429675
12/11/2014,2038.25,485259592
11/11/2014,2039.68,404411285
10/11/2014,2038.26,478569510
07/11/2014,2031.92,525751685
06/11/2014,2031.21,515367756
05/11/2014,2023.57,536628936
04/11/2014,2012.1,543311532
03/11/2014,2017.81,508736449
31/10/2014,2018.05,712729011
30/10/2014,1994.65,524165481
29/10/2014,1982.3,569952541
28/10/2014,1985.05,548310062
27/10/2014,1961.63,491705619
24/10/2014,1964.58,522245814
23/10/2014,1950.82,582502803
22/10/2014,1927.11,655120700
