Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
04/05/2023,36.38,4.05,12.52706465,35.63,3.3,10.20723786,40.76,8.43,26.07485308,34.18,1.85,5.722239406
03/05/2023,32.33,1.77,5.791884817,32.91,2.35,7.689790576,35.57,5.01,16.39397906,28.78,-1.78,-5.82460733
02/05/2023,30.56,5.47,21.80151455,27.4,2.31,9.206855321,36.61,11.52,45.91470705,26.96,1.87,7.453168593
01/05/2023,25.09,-0.2,-0.790826414,25.47,0.18,0.711743772,25.95,0.66,2.609727165,23.22,-2.07,-8.185053381
28/04/2023,25.29,-2.12,-7.734403502,27.3,-0.11,-0.401313389,29.14,1.73,6.311565122,24.96,-2.45,-8.93834367
27/04/2023,27.41,-4.41,-13.85920805,29.6,-2.22,-6.976744186,29.94,-1.88,-5.908233815,26.23,-5.59,-17.56756757
26/04/2023,31.82,3.31,11.60996142,31.51,3,10.52262364,34.61,6.1,21.3960014,29.49,0.98,3.437390389
25/04/2023,28.51,4.48,18.64336246,27.51,3.48,14.48189763,32.3,8.27,34.41531419,26.28,2.25,9.36329588
24/04/2023,24.03,0.01,0.041631973,24.48,0.46,1.915070774,25.89,1.87,7.785179017,23.42,-0.6,-2.497918401
21/04/2023,24.02,-0.26,-1.070840198,23.74,-0.54,-2.224052718,26.07,1.79,7.3723229,22.81,-1.47,-6.054365733
20/04/2023,24.28,0.92,3.938356164,25.62,2.26,9.674657534,25.85,2.49,10.65924658,22.3,-1.06,-4.537671233
19/04/2023,23.36,-0.08,-0.341296928,24.44,1,4.266211604,24.84,1.4,5.972696246,22.15,-1.29,-5.503412969
18/04/2023,23.44,0.42,1.824500434,23.54,0.52,2.2589053,25.1,2.08,9.035621199,22.61,-0.41,-1.781059948
17/04/2023,23.02,-0.27,-1.159295835,24.31,1.02,4.379562044,24.63,1.34,5.753542293,22.57,-0.72,-3.09145556
14/04/2023,23.29,-1.37,-5.555555556,24.72,0.06,0.243309002,25.71,1.05,4.257907543,23.29,-1.37,-5.555555556
13/04/2023,24.66,-3.17,-11.3905857,25.67,-2.16,-7.761408552,26.66,-1.17,-4.204096299,24.66,-3.17,-11.3905857
12/04/2023,27.83,0.41,1.495258935,26.07,-1.35,-4.923413567,29.57,2.15,7.840991977,25.44,-1.98,-7.221006565
11/04/2023,27.42,1.47,5.664739884,26.91,0.96,3.699421965,28.04,2.09,8.053949904,25.7,-0.25,-0.963391137
10/04/2023,25.95,-0.59,-2.223059533,29.27,2.73,10.28636021,29.36,2.82,10.62547099,25.7,-0.84,-3.165033911
06/04/2023,26.54,-2.11,-7.364746946,29.52,0.87,3.036649215,30.51,1.86,6.492146597,26.43,-2.22,-7.748691099
05/04/2023,28.65,0.76,2.724991036,29.46,1.57,5.629257798,30.79,2.9,10.39799211,28.02,0.13,0.466116888
04/04/2023,27.89,0.78,2.877167097,28.19,1.08,3.983769827,30.7,3.59,13.242346,27.38,0.27,0.995942457
03/04/2023,27.11,0.97,3.710788064,28.62,2.48,9.487375669,29.71,3.57,13.6572303,26.96,0.82,3.136954858
31/03/2023,26.14,-0.9,-3.328402367,25.87,-1.17,-4.326923077,26.73,-0.31,-1.146449704,25.45,-1.59,-5.880177515
30/03/2023,27.04,-3.01,-10.01663894,28.45,-1.6,-5.324459235,31,0.95,3.161397671,26.64,-3.41,-11.34775374
29/03/2023,30.05,-1.03,-3.314028314,29.85,-1.23,-3.957528958,31.32,0.24,0.772200772,29.43,-1.65,-5.308880309
28/03/2023,31.08,0.01,0.032185388,32.13,1.06,3.41165111,34.62,3.55,11.42581268,30.7,-0.37,-1.19085935
27/03/2023,31.07,-4.3,-12.15719536,31.49,-3.88,-10.96974837,34.18,-1.19,-3.364433135,30.8,-4.57,-12.92055414
24/03/2023,35.37,-5.46,-13.37252021,39.3,-1.53,-3.747244673,42.01,1.18,2.890031839,35.15,-5.68,-13.9113397
23/03/2023,40.83,-2.32,-5.376593279,36.95,-6.2,-14.36848204,46.24,3.09,7.161066049,36.27,-6.88,-15.94438007
22/03/2023,43.15,3.66,9.268169157,40.44,0.95,2.405672322,43.81,4.32,10.93947835,37.59,-1.9,-4.811344644
21/03/2023,39.49,-4.21,-9.633867277,40.12,-3.58,-8.19221968,43.15,-0.55,-1.258581236,39.32,-4.38,-10.0228833
20/03/2023,43.7,-1.77,-3.89267649,45.5,0.03,0.065977568,46.8,1.33,2.925005498,42.54,-2.93,-6.443809105
17/03/2023,45.47,4.98,12.29933317,40.99,0.5,1.234872808,47.05,6.56,16.20153124,39.55,-0.94,-2.321560879
16/03/2023,40.49,-5.38,-11.72879878,47.33,1.46,3.182908219,48.97,3.1,6.75822978,40.49,-5.38,-11.72879878
15/03/2023,45.87,-0.35,-0.757247945,52.47,6.25,13.52228473,54.5,8.28,17.9143228,43.9,-2.32,-5.01947209
14/03/2023,46.22,-4.78,-9.37254902,42.96,-8.04,-15.76470588,49.55,-1.45,-2.843137255,41.97,-9.03,-17.70588235
13/03/2023,51,5.25,11.47540984,61.48,15.73,34.38251366,61.92,16.17,35.3442623,47.57,1.82,3.978142077
10/03/2023,45.75,0.56,1.239212215,44.34,-0.85,-1.880947112,53.13,7.94,17.57025891,42.07,-3.12,-6.904182341
09/03/2023,45.19,5.16,12.89033225,38.14,-1.89,-4.721458906,47.8,7.77,19.41044217,37.2,-2.83,-7.069697727
08/03/2023,40.03,-1.51,-3.635050554,41.69,0.15,0.361097737,43.77,2.23,5.368319692,39.28,-2.26,-5.440539239
07/03/2023,41.54,3.78,10.01059322,39.05,1.29,3.416313559,42.04,4.28,11.33474576,37.5,-0.26,-0.688559322
06/03/2023,37.76,0.25,0.666488936,38.01,0.5,1.332977873,38.95,1.44,3.838976273,37.03,-0.48,-1.279658758
03/03/2023,37.51,-3.04,-7.496917386,39.26,-1.29,-3.181257707,40.19,-0.36,-0.887792848,37.51,-3.04,-7.496917386
02/03/2023,40.55,-1.42,-3.383369073,43.65,1.68,4.002859185,44.01,2.04,4.860614725,40.38,-1.59,-3.7884203
01/03/2023,41.97,0.04,0.09539709,41.51,-0.42,-1.001669449,43.38,1.45,3.458144527,35.99,-5.94,-14.16646792
28/02/2023,41.93,1.72,4.2775429,41.45,1.24,3.083809998,42.32,2.11,5.247450883,39.38,-0.83,-2.064163143
27/02/2023,40.21,-2.05,-4.850922858,40.41,-1.85,-4.377662092,42.55,0.29,0.686228112,39.51,-2.75,-6.507335542
24/02/2023,42.26,1.64,4.03741999,43.28,2.66,6.548498277,45.05,4.43,10.90595766,41.52,0.9,2.215657312
23/02/2023,40.62,-2.19,-5.11562719,39.68,-3.13,-7.311375847,43.56,0.75,1.75192712,39.12,-3.69,-8.61948143
22/02/2023,42.81,-0.45,-1.040221914,44.33,1.07,2.473416551,45.72,2.46,5.686546463,42.23,-1.03,-2.380952381
21/02/2023,43.26,8.51,24.48920863,43.82,9.07,26.10071942,45.32,10.57,30.41726619,41.36,6.61,19.02158273
17/02/2023,34.75,0.48,1.400641961,35.94,1.67,4.873066822,36.63,2.36,6.886489641,33.46,-0.81,-2.363583309
16/02/2023,34.27,3.63,11.84725849,32.67,2.03,6.625326371,34.94,4.3,14.03394256,30.39,-0.25,-0.815926893
15/02/2023,30.64,-1.26,-3.94984326,31.93,0.03,0.094043887,32.49,0.59,1.849529781,30.08,-1.82,-5.705329154
14/02/2023,31.9,-2.15,-6.314243759,33.18,-0.87,-2.555066079,35.33,1.28,3.75917768,30.66,-3.39,-9.955947137
13/02/2023,34.05,0.3,0.888888889,37.13,3.38,10.01481481,37.28,3.53,10.45925926,34.05,0.3,0.888888889
10/02/2023,33.75,0.55,1.656626506,33.97,0.77,2.319277108,35.44,2.24,6.746987952,32.86,-0.34,-1.024096386
09/02/2023,33.2,1.79,5.698822031,29.82,-1.59,-5.062082139,34.26,2.85,9.073543457,29.33,-2.08,-6.622094874
08/02/2023,31.41,1.5,5.015045135,31.28,1.37,4.58040789,33.49,3.58,11.96924106,29.3,-0.61,-2.039451688
07/02/2023,29.91,-1.33,-4.257362356,32.25,1.01,3.233034571,32.66,1.42,4.545454545,28.52,-2.72,-8.706786172
06/02/2023,31.24,3.35,12.01147365,29.32,1.43,5.127285766,31.72,3.83,13.73252062,28.69,0.8,2.868411617
03/02/2023,27.89,3.58,14.72645002,27.83,3.52,14.47963801,30,5.69,23.40600576,26.36,2.05,8.432743727
02/02/2023,24.31,-1.87,-7.142857143,25.38,-0.8,-3.055767762,25.67,-0.51,-1.948051948,22.07,-4.11,-15.69900688
01/02/2023,26.18,-2.87,-9.879518072,30.02,0.97,3.339070568,31.3,2.25,7.745266781,26.09,-2.96,-10.18932874
31/01/2023,29.05,-0.61,-2.056641942,30.72,1.06,3.573836817,31.18,1.52,5.124747134,28.03,-1.63,-5.495616993
30/01/2023,29.66,2.25,8.208682962,29.4,1.99,7.260124042,31.23,3.82,13.93651952,28.52,1.11,4.049616928
27/01/2023,27.41,-2.66,-8.846025939,29.47,-0.6,-1.995344197,29.65,-0.42,-1.396740938,26.23,-3.84,-12.77020286
26/01/2023,30.07,0.84,2.873759836,29.71,0.48,1.642148478,31.9,2.67,9.134450907,29.56,0.33,1.128977078
25/01/2023,29.23,1.09,3.873489694,32.79,4.65,16.52452026,34.13,5.99,21.28642502,28.71,0.57,2.025586354
24/01/2023,28.14,-1.52,-5.124747134,30.22,0.56,1.888064734,31.87,2.21,7.45111261,27.48,-2.18,-7.349966285
23/01/2023,29.66,-1.57,-5.027217419,30.08,-1.15,-3.682356708,31.46,0.23,0.736471342,29.01,-2.22,-7.108549472
20/01/2023,31.23,0.59,1.925587467,31.15,0.51,1.664490862,31.68,1.04,3.394255875,29.31,-1.33,-4.34073107
19/01/2023,30.64,-0.79,-2.513522113,33.47,2.04,6.490614063,33.81,2.38,7.572383073,29.91,-1.52,-4.836143812
18/01/2023,31.43,3.12,11.02084069,27.85,-0.46,-1.624867538,32.49,4.18,14.76510067,27.57,-0.74,-2.613917344
17/01/2023,28.31,3.42,13.74045802,30.06,5.17,20.77139413,30.08,5.19,20.85174769,27.95,3.06,12.29409401
13/01/2023,24.89,-0.41,-1.62055336,25.42,0.12,0.4743083,25.42,0.12,0.4743083,23.41,-1.89,-7.470355731
12/01/2023,25.3,-6.34,-20.03792668,28.11,-3.53,-11.15676359,29.16,-2.48,-7.83817952,25.3,-6.34,-20.03792668
11/01/2023,31.64,0.24,0.76433121,31.55,0.15,0.477707006,32.14,0.74,2.356687898,30.71,-0.69,-2.197452229
10/01/2023,31.4,-3.08,-8.932714617,35.51,1.03,2.987238979,35.54,1.06,3.07424594,31.14,-3.34,-9.686774942
09/01/2023,34.48,2.01,6.190329535,33.93,1.46,4.496458269,34.68,2.21,6.806282723,33.17,0.7,2.155836156
06/01/2023,32.47,-2.48,-7.095851216,32.76,-2.19,-6.266094421,33.64,-1.31,-3.748211731,31.7,-3.25,-9.298998569
05/01/2023,34.95,0.33,0.953206239,35.36,0.74,2.137492779,36.4,1.78,5.141536684,34.51,-0.11,-0.317735413
04/01/2023,34.62,-1.89,-5.176663928,37.37,0.86,2.355519036,37.55,1.04,2.848534648,34.3,-2.21,-6.053136127
03/01/2023,36.51,1.56,4.463519313,37.19,2.24,6.409155937,37.85,2.9,8.297567954,35.22,0.27,0.772532189
30/12/2022,34.95,-1.61,-4.403719912,37,0.44,1.203501094,37.51,0.95,2.598468271,34.14,-2.42,-6.619256018
29/12/2022,36.56,-2.28,-5.870236869,37.1,-1.74,-4.479917611,37.69,-1.15,-2.960865088,36.17,-2.67,-6.874356334
28/12/2022,38.84,0.61,1.595605545,39.31,1.08,2.825006539,40.09,1.86,4.86528904,36.74,-1.49,-3.897462726
27/12/2022,38.23,-1.25,-3.166160081,39.94,0.46,1.16514691,40.83,1.35,3.419452888,37.99,-1.49,-3.774062817
23/12/2022,39.48,-2.7,-6.40113798,40.2,-1.98,-4.694167852,42.87,0.69,1.635846373,39.06,-3.12,-7.396870555
22/12/2022,42.18,-0.52,-1.217798595,42.08,-0.62,-1.451990632,46.63,3.93,9.203747073,41.15,-1.55,-3.629976581
21/12/2022,42.7,-1.07,-2.444596756,42.74,-1.03,-2.353209961,44.84,1.07,2.444596756,41.95,-1.82,-4.158099155
20/12/2022,43.77,-1.49,-3.292090146,46.4,1.14,2.51878038,46.42,1.16,2.56296951,43.3,-1.96,-4.330534688
19/12/2022,45.26,-0.02,-0.044169611,45,-0.28,-0.618374558,45.71,0.43,0.949646643,42.07,-3.21,-7.089222615
16/12/2022,45.28,0.74,1.66142793,44.91,0.37,0.830713965,45.65,1.11,2.492141895,42.25,-2.29,-5.141445891
15/12/2022,44.54,1.51,3.509179642,43.9,0.87,2.021845224,46.33,3.3,7.669068092,42.89,-0.14,-0.325354404
14/12/2022,43.03,-3.95,-8.40783312,46.43,-0.55,-1.170710941,48.67,1.69,3.597275436,42.26,-4.72,-10.04682844
13/12/2022,46.98,0.22,0.470487596,43.97,-2.79,-5.966638152,52.1,5.34,11.42001711,43.63,-3.13,-6.693755346
12/12/2022,46.76,3.38,7.791609036,43.58,0.2,0.461041955,47.62,4.24,9.774089442,42.81,-0.57,-1.313969571
09/12/2022,43.38,-0.22,-0.504587156,43.17,-0.43,-0.986238532,43.83,0.23,0.527522936,41.36,-2.24,-5.137614679
08/12/2022,43.6,-1.99,-4.364992323,44.26,-1.33,-2.917306427,46.67,1.08,2.368940557,42.65,-2.94,-6.448782628
07/12/2022,45.59,1.99,4.564220183,45.94,2.34,5.366972477,47.38,3.78,8.669724771,44.82,1.22,2.798165138
06/12/2022,43.6,2.81,6.888943368,40.15,-0.64,-1.569012013,44.72,3.93,9.634714391,31.74,-9.05,-22.18681049
05/12/2022,40.79,1.58,4.02958429,39.73,0.52,1.326192298,41.99,2.78,7.090028054,38.18,-1.03,-2.626880898
02/12/2022,39.21,-2.47,-5.926103647,41.31,-0.37,-0.887715931,41.56,-0.12,-0.287907869,37.93,-3.75,-8.997120921
01/12/2022,41.68,-3.51,-7.767205134,44.67,-0.52,-1.150697057,44.98,-0.21,-0.464704581,41.66,-3.53,-7.811462713
30/11/2022,45.19,1.53,3.504351809,45.13,1.47,3.366926248,47.71,4.05,9.276225378,38.78,-4.88,-11.17727897
29/11/2022,43.66,0.28,0.645458737,43.68,0.3,0.691562932,45.23,1.85,4.264638082,43.19,-0.19,-0.437989857
28/11/2022,43.38,3.14,7.803180915,42.18,1.94,4.821073559,44.65,4.41,10.95924453,40.88,0.64,1.590457256
25/11/2022,40.24,-2.15,-5.071950932,41.61,-0.78,-1.840056617,42.53,0.14,0.330266572,39.78,-2.61,-6.157112527
23/11/2022,42.39,-2.66,-5.904550499,45.81,0.76,1.687014428,46.3,1.25,2.774694784,42.13,-2.92,-6.481687014
22/11/2022,45.05,0.35,0.782997763,45.19,0.49,1.096196868,45.94,1.24,2.774049217,43.72,-0.98,-2.192393736
21/11/2022,44.7,-2.8,-5.894736842,47.39,-0.11,-0.231578947,47.39,-0.11,-0.231578947,44.53,-2.97,-6.252631579
18/11/2022,47.5,-0.72,-1.493156367,46.38,-1.84,-3.815844048,48.19,-0.03,-0.062214849,45.47,-2.75,-5.703027789
17/11/2022,48.22,1.37,2.924226254,48.63,1.78,3.799359658,50.18,3.33,7.107790822,47.46,0.61,1.302027748
16/11/2022,46.85,-1.52,-3.142443663,48.01,-0.36,-0.744262973,48.34,-0.03,-0.062021914,45.98,-2.39,-4.941079181
15/11/2022,48.37,2.4,5.220796171,46.5,0.53,1.152925821,50.79,4.82,10.48509898,46.18,0.21,0.456819665
14/11/2022,45.97,6.63,16.85307575,47.11,7.77,19.75088968,47.29,7.95,20.20843925,44.09,4.75,12.07422471
11/11/2022,39.34,-6.83,-14.79315573,44.05,-2.12,-4.591726229,44.78,-1.39,-3.010612952,38.94,-7.23,-15.65951917
10/11/2022,46.17,-4.11,-8.174224344,42.32,-7.96,-15.83134447,46.52,-3.76,-7.478122514,42.32,-7.96,-15.83134447
09/11/2022,50.28,-1.29,-2.501454334,51.68,0.11,0.213302308,52.85,1.28,2.482063215,49.63,-1.94,-3.76187706
08/11/2022,51.57,3.51,7.303370787,48.84,0.78,1.622971286,52.95,4.89,10.17478152,47.74,-0.32,-0.665834374
07/11/2022,48.06,-1.51,-3.046197297,50.13,0.56,1.129715554,50.51,0.94,1.896308251,47.4,-2.17,-4.377647771
04/11/2022,49.57,-2.8,-5.346572465,50.26,-2.11,-4.029024251,52.6,0.23,0.439182738,48.95,-3.42,-6.530456368
03/11/2022,52.37,-2.04,-3.749310788,56.45,2.04,3.749310788,56.76,2.35,4.319058997,51.47,-2.94,-5.403418489
02/11/2022,54.41,-0.89,-1.609403255,56.99,1.69,3.056057866,64.77,9.47,17.12477396,53.6,-1.7,-3.074141049
01/11/2022,55.3,1.46,2.711738484,55.28,1.44,2.674591382,57.46,3.62,6.723625557,54.65,0.81,1.504457652
31/10/2022,53.84,-1.63,-2.938525329,56.45,0.98,1.76672075,57.03,1.56,2.81233099,53.46,-2.01,-3.623580314
28/10/2022,55.47,7.36,15.29827479,51.85,3.74,7.77385159,57.03,8.92,18.5408439,51.85,3.74,7.77385159
27/10/2022,48.11,-2.46,-4.864544196,51.05,0.48,0.949179355,52.02,1.45,2.867312636,46.47,-4.1,-8.10757366
26/10/2022,50.57,-0.19,-0.374310481,52.62,1.86,3.6643026,53.75,2.99,5.890464933,50.19,-0.57,-1.122931442
25/10/2022,50.76,-1.53,-2.925989673,52.84,0.55,1.051826353,54.46,2.17,4.149933066,50.02,-2.27,-4.341174221
24/10/2022,52.29,1.77,3.503562945,54.03,3.51,6.947743468,114.94,64.42,127.5138559,51.71,1.19,2.355502771
21/10/2022,50.52,1.91,3.929232668,48.5,-0.11,-0.226290887,52.51,3.9,8.023040527,46.78,-1.83,-3.764657478
20/10/2022,48.61,0.31,0.641821946,49.47,1.17,2.422360248,51.48,3.18,6.583850932,48.06,-0.24,-0.49689441
19/10/2022,48.3,0.54,1.130653266,50.44,2.68,5.611390285,50.84,3.08,6.448911223,48.09,0.33,0.690954774
18/10/2022,47.76,-1.36,-2.768729642,49.23,0.11,0.223941368,52.06,2.94,5.98534202,47.21,-1.91,-3.888436482
17/10/2022,49.12,2.27,4.8452508,45.78,-1.07,-2.283884739,49.12,2.27,4.8452508,45.78,-1.07,-2.283884739
14/10/2022,46.85,-1.61,-3.322327693,47.42,-1.04,-2.146099876,51.2,2.74,5.654147751,46.53,-1.93,-3.982666116
13/10/2022,48.46,-0.57,-1.162553539,46.24,-2.79,-5.690393637,50.57,1.54,3.140934122,45.93,-3.1,-6.322659596
12/10/2022,49.03,-0.85,-1.704089816,51.54,1.66,3.327987169,52.22,2.34,4.691259022,48.85,-1.03,-2.064955894
11/10/2022,49.88,2.99,6.376626146,50.37,3.48,7.42162508,53.08,6.19,13.20110898,48.8,1.91,4.07336319
10/10/2022,46.89,2.27,5.087404751,46.92,2.3,5.154639175,49.57,4.95,11.09367996,46.38,1.76,3.944419543
07/10/2022,44.62,-1.57,-3.399004113,44.23,-1.96,-4.243342715,46.93,0.74,1.602078372,44,-2.19,-4.741285993
06/10/2022,46.19,1.77,3.98469158,44.33,-0.09,-0.202611436,46.55,2.13,4.795137326,43.91,-0.51,-1.148131472
05/10/2022,44.42,-2.3,-4.922945205,47.11,0.39,0.834760274,48.14,1.42,3.039383562,44.42,-2.3,-4.922945205
04/10/2022,46.72,1.25,2.749065318,43.55,-1.92,-4.222564328,46.92,1.45,3.188915769,43.55,-1.92,-4.222564328
03/10/2022,45.47,2.52,5.867287544,43.17,0.22,0.512223516,46.64,3.69,8.591385332,42.9,-0.05,-0.116414435
30/09/2022,42.95,-2.28,-5.040902056,44.63,-0.6,-1.326553173,46.61,1.38,3.051072297,41.54,-3.69,-8.158302012
29/09/2022,45.23,-0.61,-1.330715532,47.29,1.45,3.163176265,48.92,3.08,6.719022688,44.76,-1.08,-2.356020942
28/09/2022,45.84,-4.06,-8.136272545,49.3,-0.6,-1.20240481,51.11,1.21,2.424849699,45.78,-4.12,-8.256513026
27/09/2022,49.9,-1.02,-2.003142184,48.83,-2.09,-4.104477612,57.46,6.54,12.84367636,47.53,-3.39,-6.657501964
26/09/2022,50.92,0.97,1.941941942,50.44,0.49,0.980980981,51.98,2.03,4.064064064,46.33,-3.62,-7.247247247
23/09/2022,49.95,-1.95,-3.757225434,50.83,-1.07,-2.061657033,54.1,2.2,4.238921002,48.75,-3.15,-6.069364162
22/09/2022,51.9,-2.04,-3.781979978,52.59,-1.35,-2.502780868,55.32,1.38,2.55839822,50.67,-3.27,-6.062291435
21/09/2022,53.94,1.47,2.801600915,52.9,0.43,0.819515914,58.66,6.19,11.79721746,49.15,-3.32,-6.327425195
20/09/2022,52.47,3.73,7.652851867,52.98,4.24,8.699220353,53.95,5.21,10.68937218,50.49,1.75,3.590480098
19/09/2022,48.74,-1.28,-2.558976409,51.72,1.7,3.398640544,51.84,1.82,3.638544582,43.36,-6.66,-13.31467413
16/09/2022,50.02,-1.27,-2.476116202,51.99,0.7,1.364788458,55.37,4.08,7.954767011,49.24,-2.05,-3.996880484
15/09/2022,51.29,-0.3,-0.581508044,51.85,0.26,0.503973638,52.9,1.31,2.539251793,49.71,-1.88,-3.644117077
14/09/2022,51.59,0.27,0.526110678,51.91,0.59,1.14964926,54.73,3.41,6.644583009,51.43,0.11,0.214341387
13/09/2022,51.32,1.57,3.155778894,49.02,-0.73,-1.467336683,55.3,5.55,11.15577889,47.97,-1.78,-3.577889447
12/09/2022,49.75,3.56,7.707295952,47.12,0.93,2.013422819,50.85,4.66,10.0887638,46.95,0.76,1.645377787
09/09/2022,46.19,-0.19,-0.409659336,42.99,-3.39,-7.309184994,47.2,0.82,1.76800345,42.99,-3.39,-7.309184994
08/09/2022,46.38,-1.84,-3.815844048,50.04,1.82,3.774367482,50.28,2.06,4.272086271,45.91,-2.31,-4.790543343
07/09/2022,48.22,-2.41,-4.760023701,50.51,-0.12,-0.237013628,51.45,0.82,1.619593127,47.15,-3.48,-6.87339522
06/09/2022,50.63,3.78,8.068303095,45.83,-1.02,-2.177161153,52.04,5.19,11.07790822,45.6,-1.25,-2.668089648
02/09/2022,46.85,-2.39,-4.853777417,42.5,-6.74,-13.68805849,49.32,0.08,0.162469537,42.08,-7.16,-14.54102356
01/09/2022,49.24,-1.08,-2.146263911,51.44,1.12,2.225755167,53.37,3.05,6.061208267,47.61,-2.71,-5.385532591
31/08/2022,50.32,-0.71,-1.391338428,50.33,-0.7,-1.371742112,51.76,0.73,1.43053106,49,-2.03,-3.978052126
30/08/2022,51.03,0.03,0.058823529,50.19,-0.81,-1.588235294,54.04,3.04,5.960784314,49.94,-1.06,-2.078431373
29/08/2022,51,1.88,3.827361564,51.2,2.08,4.234527687,51.97,2.85,5.802117264,49.04,-0.08,-0.16286645
26/08/2022,49.12,2.6,5.588993981,44.37,-2.15,-4.6216681,51.14,4.62,9.931212382,43.5,-3.02,-6.49183147
25/08/2022,46.52,-0.09,-0.193091611,48.04,1.43,3.068011156,48.43,1.82,3.904741472,46.01,-0.6,-1.287277408
24/08/2022,46.61,-2.5,-5.09061291,47.82,-1.29,-2.626756261,48.49,-0.62,-1.262472002,45.63,-3.48,-7.08613317
23/08/2022,49.11,2.42,5.183122724,47.43,0.74,1.584921825,49.54,2.85,6.104090812,46.26,-0.43,-0.920968087
22/08/2022,46.69,6.37,15.79861111,46.97,6.65,16.49305556,49.38,9.06,22.4702381,45.66,5.34,13.24404762
19/08/2022,40.32,-0.64,-1.5625,39.6,-1.36,-3.3203125,42.63,1.67,4.077148438,39.07,-1.89,-4.614257813
18/08/2022,40.96,0.17,0.416768816,41.21,0.42,1.029664133,42.45,1.66,4.069624908,39.97,-0.82,-2.010296641
17/08/2022,40.79,0.71,1.771457086,40.91,0.83,2.070858283,42.86,2.78,6.936127745,39.15,-0.93,-2.320359281
16/08/2022,40.08,1.46,3.78042465,39.58,0.96,2.485758674,41.37,2.75,7.120662869,38.93,0.31,0.802692905
15/08/2022,38.62,2.6,7.218212104,38.85,2.83,7.856746252,38.89,2.87,7.967795669,36.3,0.28,0.777345919
12/08/2022,36.02,-2.03,-5.335085414,35.25,-2.8,-7.358738502,36.78,-1.27,-3.337713535,34.27,-3.78,-9.934296978
11/08/2022,38.05,0.17,0.448785639,38.98,1.1,2.903907075,40.44,2.56,6.758183738,37.48,-0.4,-1.055966209
10/08/2022,37.88,-2.17,-5.418227216,38.22,-1.83,-4.56928839,40.74,0.69,1.722846442,36.76,-3.29,-8.214731586
09/08/2022,40.05,1.56,4.053000779,40.79,2.3,5.975578072,41.96,3.47,9.015328657,39.24,0.75,1.948558067
08/08/2022,38.49,-1.21,-3.047858942,39.11,-0.59,-1.486146096,40.35,0.65,1.637279597,37.14,-2.56,-6.44836272
05/08/2022,39.7,0.6,1.534526854,40.57,1.47,3.759590793,41.32,2.22,5.677749361,38.09,-1.01,-2.583120205
04/08/2022,39.1,-2.74,-6.54875717,42.96,1.12,2.676864245,43.51,1.67,3.991395793,39.1,-2.74,-6.54875717
03/08/2022,41.84,-3.29,-7.290050964,43.49,-1.64,-3.633946377,44.12,-1.01,-2.237979171,40.69,-4.44,-9.83824507
02/08/2022,45.13,3.27,7.811753464,44.57,2.71,6.473960822,47.55,5.69,13.59292881,41.24,-0.62,-1.481127568
01/08/2022,41.86,2.36,5.974683544,42.33,2.83,7.164556962,43.87,4.37,11.06329114,40.5,1,2.53164557
29/07/2022,39.5,1.13,2.945009122,39.22,0.85,2.215272348,41.15,2.78,7.24524368,39.22,0.85,2.215272348
28/07/2022,38.37,-1.34,-3.37446487,38.48,-1.23,-3.09745656,40.82,1.11,2.795265676,37.54,-2.17,-5.464618484
27/07/2022,39.71,5.16,14.93487699,38.44,3.89,11.25904486,40.66,6.11,17.6845152,38.03,3.48,10.0723589
26/07/2022,34.55,1.94,5.94909537,34.74,2.13,6.53173873,37.3,4.69,14.38209138,34.04,1.43,4.385157927
25/07/2022,32.61,0.29,0.897277228,33.82,1.5,4.641089109,35.31,2.99,9.251237624,31.94,-0.38,-1.175742574
22/07/2022,32.32,-2.65,-7.577923935,32.09,-2.88,-8.23563054,33.37,-1.6,-4.5753503,30.71,-4.26,-12.18187017
21/07/2022,34.97,-2.74,-7.265977194,38,0.29,0.769026783,39.34,1.63,4.322460886,34.23,-3.48,-9.2283214
20/07/2022,37.71,0.31,0.828877005,38.39,0.99,2.647058824,38.9,1.5,4.010695187,36.14,-1.26,-3.368983957
19/07/2022,37.4,0.18,0.483610962,35.88,-1.34,-3.600214938,38.39,1.17,3.143471252,35.73,-1.49,-4.003224073
18/07/2022,37.22,1.36,3.792526492,36.34,0.48,1.338538762,39.09,3.23,9.007250418,35.12,-0.74,-2.063580591
15/07/2022,35.86,-4.22,-10.52894212,35.99,-4.09,-10.20459082,38.36,-1.72,-4.291417166,35.22,-4.86,-12.1257485
14/07/2022,40.08,-0.65,-1.595875276,42.49,1.76,4.321139209,43.85,3.12,7.660201326,39.43,-1.3,-3.191750552
13/07/2022,40.73,0.02,0.049127978,43.57,2.86,7.025300909,44.07,3.36,8.253500368,39.14,-1.57,-3.856546303
12/07/2022,40.71,1.17,2.959028832,41.5,1.96,4.957005564,42.35,2.81,7.106727365,39.22,-0.32,-0.809307031
11/07/2022,39.54,2.3,6.176154672,40.51,3.27,8.780880773,40.93,3.69,9.908700322,38.99,1.75,4.69924812
08/07/2022,37.24,-4.19,-10.11344436,38.82,-2.61,-6.299782766,39.81,-1.62,-3.910209993,36.63,-4.8,-11.58580739
07/07/2022,41.43,0.48,1.172161172,40.14,-0.81,-1.978021978,41.62,0.67,1.636141636,39.66,-1.29,-3.15018315
